Episode,PPO Reward
226,-0.25561434
227,-0.0043948293
228,0.6587522
229,0.19049239
230,-0.14483699
231,0.34292972
232,0.7657788
233,-0.16082639
234,-0.5
235,-0.5
236,0.2959267
237,0.44830817
238,1.2600428
239,0.097489715
240,0.10659981
241,-0.5
242,-0.5
243,-0.26684028
244,0.074038625
245,-0.5
246,1.3441466
247,-0.29680592
248,-0.23664808
249,1.5496082
250,-0.19563216
251,0.10348815
252,0.03168744
253,0.08196664
254,0.41481465
255,0.085143805
256,-0.057502896
257,0.41280735
258,-0.37196955
259,0.72157764
260,-0.5
261,-0.009629101
262,0.3265714
263,0.39627814
264,0.42070735
265,0.34758574
266,0.60012186
267,-0.05505076
268,0.25607342
269,-0.28348494
270,0.92714286
271,0.015915155
272,-0.014826685
273,-0.5
274,0.041242003
275,-0.5
276,-0.5
277,0.4566574
278,-0.5
279,-0.5
280,-0.5
281,-0.2006827
282,0.8078805
283,0.3228129
284,0.9512967
285,0.7669363
286,0.8839835
287,1.7010808
288,-0.16014844
289,-0.28497425
290,0.08917534
291,0.29349458
292,-0.34752712
293,0.55914414
294,-0.1746707
295,1.7038765
296,-0.3619341
297,-0.15526208
298,-0.20348865
299,0.984869
300,0.09262836
301,1.0681636
302,-0.20432815
303,0.03314078
304,-0.5
305,-0.25776178
306,-0.015493035
307,0.6728065
308,1.0053643
309,-0.5
310,0.11991489
311,0.5617672
312,1.4173641
313,0.5573603
314,1.1777141
315,-0.18766394
316,0.031324983
317,0.58758986
318,0.293267
319,3.033235
320,0.1343565
321,-0.0072407722
322,0.98786235
323,-0.5
324,-0.17995772
325,1.0699817
326,-0.16540426
327,-0.22439623
328,0.2938326
329,-0.25686106
330,-0.0626502
331,0.32020473
332,-0.5
333,0.39713705
334,-0.5
335,1.1113662
336,0.34446
337,-0.07781702
338,0.09340209
339,-0.5
340,-0.11346635
341,0.3296209
342,0.061868966
343,-0.16478053
344,0.003262043
345,-0.5645826
346,0.23381925
347,0.9067558
348,-0.28510576
349,-0.48957497
350,1.0065432
351,0.2743768
352,-0.19484541
353,-0.35318202
354,-0.18379888
355,0.20595777
356,1.1653666
357,-0.20347005
358,0.3744082
359,-0.5
360,-0.5
361,-0.5
362,-0.18664542
363,0.56675553
364,0.23550045
365,-0.5
366,-0.02011624
367,-0.19046363
368,-0.5
369,0.6515794
370,-0.1706422
371,-0.25394168
372,-0.14598441
373,0.67004895
374,-0.022155613
375,-0.04412663
376,1.974474
377,1.7521639
378,-0.52242523
379,0.33774447
380,0.07843953
381,0.014896393
382,-0.11515254
383,0.68782496
384,0.639236
385,0.9097464
386,-0.310839
387,-0.13931218
388,-0.19953433
389,-0.018707514
390,0.90378404
391,-0.17345133
392,-0.061926693
393,0.46704042
394,1.8231034
395,1.3309073
396,-0.18725577
397,2.3964238
398,0.18120193
399,1.1068807
400,0.23693597
401,-0.0045515
402,-0.046942115
403,-0.18858299
404,1.5514536
405,0.15441322
406,-0.25726932
407,0.9144521
408,-0.5
409,0.9546988
410,0.4049217
411,2.0118878
412,-0.5
413,0.8440881
414,0.75629926
415,1.0557064
416,-0.5
417,1.0041286
418,0.030818343
419,-0.153207
420,-0.21379828
421,1.3765029
422,-0.037894547
423,-0.08318344
424,0.7877842
425,0.023972392
426,-0.06556028
427,-0.5
428,-0.5
429,-0.19317684
430,0.5807214
431,-0.5
432,0.82004905
433,-0.289075
434,-0.21471182
435,0.008378565
436,0.09494102
437,-0.040397495
438,0.3223958
439,-0.006962687
440,2.4505756
441,0.20051205
442,0.9988371
443,0.5294298
444,-0.18997097
445,0.47247577
446,-0.4131452
447,0.08871621
448,0.013371766
449,-0.5
450,-0.5
451,0.029219747
452,-0.5
453,-0.17324334
454,0.43199354
455,-0.09807801
456,0.68872
457,-0.5
458,0.17672169
459,0.86385655
460,-0.1479083
461,-0.031424522
462,-0.5
463,0.6346239
464,-0.3653856
465,0.2707342
466,-0.5
467,1.0671409
468,0.35641217
469,-0.5
470,0.09198636
471,0.7898233
472,-0.5
473,-0.5
474,0.48552513
475,0.6725304
476,-0.19577971
477,-0.41740662
478,1.6216202
479,0.29164147
480,0.28821987
481,-0.082850814
482,0.6044891
483,0.67786634
484,0.11847615
485,1.3501767
486,0.8947631
487,1.318003
488,-0.0013229847
489,-0.5
490,-0.010775685
491,0.7305416
492,-0.21727926
493,-0.5
494,-0.5
495,-0.24739471
496,0.096033156
497,0.27445906
498,0.7753848
499,-0.5
500,-0.34956235
501,-0.24971065
502,-0.35830235
503,-0.011000752
504,-0.07859075
505,-0.0031723082
506,0.5115918
507,-0.21045399
508,-0.5
509,0.28884625
510,-0.33163413
511,-0.36079818
512,-0.1544283
513,0.042666912
514,1.0981835
515,-0.5
516,-0.22937453
517,0.43184465
518,1.0203865
519,1.1448766
520,0.42007232
521,0.8407879
522,0.49121094
523,-0.06130427
524,-0.25826773
525,0.2052561
526,-0.26574188
527,0.16768378
528,-0.5
529,0.66848505
530,1.4461086
531,-0.051813513
532,-0.18535385
533,-0.18858498
534,0.3331629
535,-0.21977955
536,0.33948803
537,-0.23647252
538,0.38795912
539,0.14362335
540,0.12077463
541,0.8190594
542,0.4351681
543,0.8945595
544,-0.16932821
545,1.1370468
546,0.08787453
547,-0.26566488
548,0.36689365
549,0.15846378
550,-0.5
551,-0.23239899
552,-0.13911629
553,-0.14833751
554,0.063584805
555,1.5819459
556,0.98978066
557,0.027258098
558,-0.5
559,-0.15803623
560,0.65945566
561,-0.26491088
562,-0.015497029
563,-0.028685093
564,-0.16787043
565,-0.17383528
566,-0.06606895
567,-0.31323606
568,-0.18210521
569,0.23080528
570,0.07084751
571,-0.2396051
572,0.8613949
573,0.4123397
574,0.1203835
575,0.4462946
576,0.7739744
577,0.2548746
578,-0.3302142
579,0.74631166
580,-0.18585014
581,0.42751878
582,0.29786587
583,-0.03110224
584,0.35375643
585,0.7653526
586,-0.21543467
587,-0.5
588,-0.22871083
589,0.41711074
590,2.0737712
591,0.016747832
592,1.7287827
593,-0.3645603
594,0.49212605
595,-0.07347214
596,0.6597363
597,1.7464616
598,-0.14930755
599,0.16991186
600,0.044470668
601,-0.050676525
602,0.7709944
603,1.2196403
604,0.105487525
605,-0.30914006
606,0.09947312
607,-0.15969056
608,0.23607373
609,-0.19491464
610,-0.25239196
611,-0.5
612,0.65990305
613,0.47206706
614,0.19270098
615,0.04075277
616,-0.5
617,0.26424408
618,-0.054657936
619,0.32920063
620,-0.048159838
621,-0.5
622,-0.5
623,-0.17209968
624,-0.073443264
625,2.2576497
626,-0.16289872
627,0.33765507
628,-0.18470162
629,-0.13219672
630,1.6987448
631,-0.5
632,-0.030308634
633,0.58303094
634,-0.29109415
635,0.71474624
636,0.5031563
637,0.9939338
638,1.3458979
639,0.08036393
640,2.8839912
641,1.6652021
642,1.3921785
643,0.11319208
644,0.3362475
645,-0.18310556
646,0.40753722
647,-0.082169205
648,0.30109352
649,-0.22418126
650,-0.033637643
651,0.10273206
652,-0.22318292
653,0.71541524
654,0.77748764
655,-0.5
656,0.22395146
657,-0.18817157
658,0.4742257
659,0.20535153
660,0.7664877
661,-0.14968777
662,-0.5
663,-0.16277018
664,0.64233685
665,0.32843125
666,0.846948
667,0.053361952
668,0.84471357
669,0.20520335
670,1.2143831
671,-0.2115978
672,-0.12833989
673,0.0005491972
674,-0.24093264
675,-0.5
676,-0.5
677,0.24955082
678,-0.35112277
679,0.5370661
680,-0.5
681,0.033655286
682,-0.12544477
683,0.60118973
684,1.0279679
685,-0.029666275
686,-0.101418495
687,-0.069957376
688,1.6782091
689,1.3118613
690,-0.5
691,-0.17517692
692,-0.046545148
693,1.0379606
694,0.097022295
695,0.49873626
696,-0.0004826188
697,0.48993075
698,-0.5
699,0.08575499
700,-0.18755358
701,0.20205581
702,0.018643737
703,0.57707083
704,-0.2428686
705,-0.104816765
706,1.5988184
707,-0.16787577
708,0.021244764
709,-0.5
710,0.15552628
711,-0.5
712,0.51446927
713,0.40254194
714,0.10217345
715,-0.5
716,0.4627607
717,0.36650586
718,0.45354325
719,-0.5
720,0.13461274
721,0.06231624
722,0.6203532
723,-0.20048332
724,1.2261578
725,-0.106980205
726,0.7178588
727,0.4582975
728,0.020616055
729,0.9201256
730,0.47772485
731,-0.5
732,0.1728257
733,-0.31600913
734,0.11073649
735,-0.5
736,-0.5
737,1.4052914
738,0.44644058
739,0.3716448
740,0.030743241
741,0.38844657
742,0.47961748
743,0.19185495
744,1.2027578
745,-0.5
746,0.023114562
747,-0.4673038
748,0.94980425
749,0.59172726
750,-0.1691618
751,1.6558337
752,-0.2505749
753,-0.16354007
754,0.7314606
755,-0.16648787
756,0.49777782
757,0.24252832
758,-0.055104613
759,2.568536
760,0.18301499
761,0.18898427
762,-0.031533718
763,0.53960156
764,-0.19085369
765,1.0793164
766,0.4865278
767,0.1816771
768,1.7943978
769,0.07819843
770,3.1894917
771,0.4531319
772,-0.02133143
773,-0.5
774,-0.123477995
775,1.3483499
776,1.0206033
777,0.08517218
778,0.2344017
779,-0.5
780,-0.06342596
781,-0.16010076
782,-0.080603
783,1.1248766
784,-0.20826578
785,0.10375273
786,-0.5
787,1.4546471
788,0.8899056
789,0.07498306
790,-0.14438081
791,-0.41272083
792,0.008114338
793,0.31146282
794,1.3085306
795,-0.18551141
796,0.13744032
797,0.006025791
798,-0.5
799,0.02215588
800,-0.30046454
801,0.6128634
802,0.4329585
803,-0.5
804,-0.05799949
805,-0.20780787
806,0.12637079
807,-0.5
808,1.558624
809,0.23975444
810,0.48995137
811,-0.18138331
812,-0.5
813,1.2880769
814,0.00961411
815,-0.2206831
816,-0.5
817,-0.5
818,1.381012
819,0.48428714
820,-0.01551494
821,-0.1927267
822,-0.1892829
823,0.50861883
824,0.120940566
825,0.41567355
826,-0.18123418
827,0.2218222
828,0.60446644
829,0.41076958
830,-0.08041793
831,0.017737389
832,0.6724713
833,0.6605418
834,0.78975105
835,0.20905185
836,0.25342703
837,0.28326917
838,-0.5
839,-0.14299905
840,0.26455444
841,0.038790822
842,-0.19801205
843,0.28452116
844,-0.11235976
845,0.24624604
846,0.35938346
847,0.6261436
848,-0.5
849,-0.1616579
850,-0.15079889
851,0.41538644
852,0.53796625
853,-0.5
854,0.30772412
855,0.44520533
856,-0.28036126
857,0.14276922
858,1.5934992
859,-0.23396811
860,0.08564544
861,0.11194706
862,-0.06875354
863,0.7516073
864,0.32296717
865,0.046024203
866,0.40948093
867,0.17891473
868,0.00020802021
869,0.026546955
870,0.960516
871,0.010817766
872,-0.4343465
873,-0.5
874,0.4090777
875,0.5345645
876,-0.35021743
877,2.3581693
878,0.47737956
879,0.027387261
880,1.0130029
881,1.0556598
882,0.440897
883,1.4777578
884,-0.5
885,-0.062739015
886,0.06917763
887,0.12511384
888,-0.06782001
889,1.4124675
890,0.062832
891,1.9883304
892,-0.21763772
893,0.18589234
894,-0.5
895,-0.114429384
896,-0.5
897,1.122302
898,0.13031685
899,0.67373586
900,-0.10762763
901,1.3400176
902,-0.045218587
903,0.1705705
904,-0.16454142
905,-0.5
906,-0.5
907,-0.41853943
908,-0.24721056
909,1.8533869
910,1.5026519
911,-0.26283208
912,0.26348495
913,-0.5
914,0.034948945
915,-0.5
916,-0.2810804
917,-0.17523545
918,0.51775825
919,0.59552085
920,-0.14252782
921,-0.5
922,-0.15922603
923,0.11019367
924,1.0042562
925,0.39567143
926,-0.5
927,1.1024466
928,0.6783488
929,1.0135467
930,0.28637385
931,-0.11547804
932,1.7483569
933,0.4794882
934,0.94881356
935,0.12397659
936,-0.0014462471
937,0.108338356
938,-0.24664068
939,-0.021261156
940,0.41288698
941,-0.5
942,1.1799132
943,0.6757879
944,-0.5
945,0.4325614
946,0.61841536
947,0.19268304
948,0.09120953
949,-0.25522655
950,-0.20962971
951,-0.1791625
952,0.014700651
953,0.27154845
954,0.4942422
955,0.53880286
956,-0.5
957,-0.5
958,1.0128093
959,-0.19716328
960,0.64315
961,0.6147871
962,-0.032462895
963,0.18005395
964,1.0807745
965,0.11882079
966,0.43246692
967,0.11768502
968,0.45835793
969,0.079003334
970,1.5320241
971,0.4152395
972,0.1421591
973,-0.5
974,0.5616038
975,-0.20537534
976,1.0055044
977,0.2297138
978,0.522974
979,-0.20568776
980,0.71868014
981,0.040683866
982,-0.060871482
983,-0.041021496
984,-0.22459668
985,0.91015923
986,-0.5
987,-0.21382275
988,-0.5
989,1.6473626
990,1.1664884
991,-0.17730504
992,2.0982273
993,-0.016371548
994,-0.5
995,0.61790276
996,0.14567673
997,0.374196
998,0.20360243
999,0.55450475
1000,0.7304301
1001,0.52462304
1002,-0.27240586
1003,0.11622012
1004,-0.19555551
1005,-0.1491786
1006,-0.5
1007,0.19334698
1008,-0.5
1009,0.054739952
1010,0.16718054
1011,0.1873591
1012,-0.1906274
1013,-0.5
1014,0.3336358
1015,0.008513212
1016,0.81157017
1017,0.6523695
1018,0.28032786
1019,1.0982586
1020,0.03123343
1021,-0.18849793
1022,-0.015266061
1023,-0.095380425
1024,0.20838457
1025,-0.035932064
1026,0.272951
1027,0.67164266
1028,0.019851625
1029,0.13413632
1030,-0.23818022
1031,0.5043113
1032,-0.5
1033,-0.18850946
1034,-0.16799459
1035,0.9683207
1036,0.2825449
1037,-0.13962021
1038,0.21967828
1039,-0.19424695
1040,-0.5
1041,0.0700016
1042,-0.5
1043,0.03785205
1044,0.44500452
1045,1.5051265
1046,0.38097692
1047,-0.5
1048,0.3215766
1049,0.26058733
1050,0.33420837
1051,-0.17784119
1052,-0.5
1053,-0.001583755
1054,-0.1403633
1055,-0.03398323
1056,0.47337997
1057,0.38066578
1058,0.39016247
1059,2.8636858
1060,0.13930476
1061,-0.25030765
1062,0.16646546
1063,0.3103876
1064,0.12673849
1065,-0.5
1066,0.1108377
1067,-0.22200054
1068,0.14592111
1069,0.9011215
1070,0.0800491
1071,0.21770066
1072,0.44816095
1073,-0.16294688
1074,0.12581027
1075,-0.3214473
1076,0.26303178
1077,0.41411144
1078,-0.17658788
1079,-0.20863408
1080,-0.25705013
1081,-0.1169036
1082,0.61978483
1083,-0.5
1084,0.032245755
1085,0.708933
1086,0.104840994
1087,1.0345906
1088,2.4777584
1089,-0.17205304
1090,0.6222513
1091,-0.1533525
1092,0.09668684
1093,-0.5
1094,2.6605685
1095,0.35418433
1096,-0.5
1097,-0.22937998
1098,3.289325
1099,0.5560398
1100,-0.1789791
1101,-0.1608263
1102,0.6154182
1103,3.9096417
1104,0.9440017
1105,-0.1791107
1106,0.876933
1107,2.2330143
1108,0.11499882
1109,-0.22072
1110,0.20488268
1111,0.020122886
1112,-0.39339295
1113,-0.5
1114,0.3440783
1115,0.4345597
1116,-0.07477468
1117,0.14575422
1118,0.07431489
1119,0.7922604
1120,0.75461614
1121,3.0528831
1122,0.2097364
1123,0.914291
1124,0.89960444
1125,0.021411777
1126,0.058247626
1127,1.0548208
1128,0.15186143
1129,0.37170506
1130,-0.109282315
1131,0.1096279
1132,0.74839735
1133,0.13860291
1134,0.51951313
1135,-0.14700001
1136,-0.2663127
1137,0.08167863
1138,0.18403792
1139,-0.20268446
1140,0.75046206
1141,0.19858527
1142,0.36361933
1143,-0.5
1144,0.17992961
1145,0.4540336
1146,1.9124525
1147,-0.5
1148,0.56126416
1149,1.2455217
1150,0.16632771
1151,2.7252603
1152,-0.12723345
1153,0.01963842
1154,0.29605204
1155,0.43170094
1156,-0.061461
1157,0.2461195
1158,0.07897258
1159,0.75184155
1160,0.09298456
1161,0.09814203
1162,1.7638094
1163,1.0405046
1164,1.6195058
1165,0.12544012
1166,-0.19142532
1167,-0.5
1168,-0.06197679
1169,0.41404444
1170,-0.5
1171,0.5431336
1172,0.45210588
1173,0.5741067
1174,0.111606896
1175,0.1564638
1176,-0.25392014
1177,0.14010978
1178,-0.19736138
1179,0.4736539
1180,0.4913795
1181,-0.18951315
1182,1.4104493
1183,0.7162851
1184,0.37521553
1185,-0.18904123
1186,0.36586338
1187,0.30365682
1188,0.25938648
1189,-0.5
1190,0.32344306
1191,-0.22754398
1192,1.0870326
1193,-0.037314773
1194,-0.19037533
1195,0.60433936
1196,1.2635602
1197,-0.28825575
1198,-0.27427164
1199,-0.0433847
1200,-0.18397415
1201,-0.1708645
1202,-0.5
1203,1.7059028
1204,-0.12970003
1205,1.2179601
1206,0.46769053
1207,0.42562866
1208,1.0721365
1209,0.3770545
1210,-0.5
1211,0.16626096
1212,0.22101766
1213,1.5095023
1214,0.68076813
1215,0.27705687
1216,0.036534607
1217,-0.11015177
1218,1.4570711
1219,0.14061224
1220,-0.24115604
1221,1.1177659
1222,2.2687724
1223,0.024661183
1224,1.4208976
1225,0.53009284
1226,1.0405805
1227,0.7960057
1228,0.8156183
1229,0.22176933
1230,1.4588234
1231,0.047146797
1232,1.2222404
1233,0.104744196
1234,0.094789386
1235,1.0880562
1236,0.36267018
1237,1.0041044
1238,-0.2533521
1239,0.10823631
1240,1.5286183
1241,-0.5
1242,0.8302038
1243,0.09904528
1244,0.2630316
1245,-0.0022393465
1246,1.2945753
1247,0.311709
1248,0.7496661
1249,0.9623014
1250,-0.17443544
1251,-0.5
1252,-0.15918827
1253,0.049288094
1254,0.034700632
1255,-0.26763496
1256,1.8172476
1257,-0.17262632
1258,1.1502428
1259,0.0011852384
1260,2.546196
1261,-0.2683011
1262,0.53107965
1263,0.36443824
1264,0.9722891
1265,-0.029814512
1266,0.15169883
1267,1.1358027
1268,0.26133406
1269,0.3855238
1270,0.7787335
1271,0.119954765
1272,0.10292643
1273,-0.049611807
1274,1.9001069
1275,-0.5
1276,0.6105604
1277,0.6957309
1278,0.046683908
1279,0.057665944
1280,-0.5
1281,-0.21863014
1282,0.24563628
1283,1.0954454
1284,0.69855523
1285,-0.5
1286,1.175604
1287,0.32568693
1288,-0.022555292
1289,0.6777785
1290,-0.5
1291,-0.1794936
1292,2.1754541
1293,-0.24222922
1294,0.07917702
1295,-0.5
1296,-0.14023718
1297,0.4662115
1298,-0.13151541
1299,1.3353165
1300,1.2082095
1301,0.80522215
1302,0.9379264
1303,-0.20783156
1304,0.48171747
1305,0.5242951
1306,-0.18998033
1307,1.3723812
1308,0.052111626
1309,0.12535244
1310,1.8572117
1311,-0.5
1312,0.387841
1313,0.19938552
1314,0.18230695
1315,0.08459711
1316,2.4904993
1317,-0.28361803
1318,-0.29619884
1319,-0.5
1320,0.5441724
1321,0.4058717
1322,-0.26411796
1323,0.11261684
1324,0.49093735
1325,0.48234457
1326,0.07155788
1327,-0.3258594
1328,0.10376489
1329,0.5760759
1330,0.9954355
1331,1.3614033
1332,-0.18151695
1333,-0.5
1334,1.7026075
1335,-0.5
1336,1.2423576
1337,0.6485715
1338,0.21314466
1339,-0.5
1340,-0.5
1341,2.029868
1342,-0.0035830736
1343,-0.07776603
1344,0.006549239
1345,0.9367304
1346,1.0141184
1347,-0.5
1348,-0.5
1349,0.6370909
1350,0.5453625
1351,0.23337936
1352,0.13631392
1353,-0.18456897
1354,0.60944355
1355,-0.21592408
1356,0.6107391
1357,0.017195284
1358,0.34451258
1359,0.6938411
1360,0.83243394
1361,1.1044184
1362,0.6067748
1363,-0.26724368
1364,0.48581076
1365,0.32956946
1366,2.1166368
1367,0.49443418
1368,1.6850675
1369,1.5465415
1370,-0.19224635
1371,0.2580999
1372,0.073491335
1373,1.0667125
1374,1.3670033
1375,1.9372661
1376,2.0438328
1377,-0.08312702
1378,-0.40495667
1379,1.8934374
1380,-0.20433745
1381,1.2738507
1382,1.1309092
1383,0.28469104
1384,0.004205942
1385,0.7831794
1386,-0.27642316
1387,2.2167137
1388,0.40165967
1389,0.75978136
1390,1.089036
1391,1.6647576
1392,0.72323704
1393,0.6135144
1394,0.29816437
1395,0.18395317
1396,0.9484254
1397,0.1600197
1398,0.6289735
1399,0.25306785
1400,0.83664775
1401,-0.5
1402,-0.17328662
1403,-0.17381126
1404,5.382712
1405,0.8454782
1406,-0.17544213
1407,-0.5
1408,-0.27989012
1409,0.44121414
1410,0.3281942
1411,0.10205066
1412,1.2900914
1413,1.0303259
1414,1.3927448
1415,-0.21326032
1416,-0.22583738
1417,0.18467075
1418,1.2596878
1419,-0.5
1420,-0.19587556
1421,-0.25176424
1422,0.027273357
1423,1.0295794
1424,0.4384492
1425,-0.045965195
1426,0.4375012
1427,-0.031666636
1428,0.7581732
1429,0.15440506
1430,0.23430812
1431,-0.5
1432,0.8963238
1433,0.26792276
1434,-0.053951442
1435,-0.30433497
1436,0.71897566
1437,1.4665804
1438,-0.5
1439,-0.20096788
1440,0.8463533
1441,0.027511597
1442,-0.078715
1443,0.027077317
1444,0.20114696
1445,0.18173528
1446,-0.316123
1447,0.39607215
1448,0.05322945
1449,3.4347825
1450,-0.5
1451,-0.016192704
1452,0.9193225
1453,0.2340458
1454,0.016707063
1455,0.081846
1456,1.5511003
1457,1.4592882
1458,-0.18751305
1459,0.4626509
1460,0.46632332
1461,0.5158024
1462,-0.21145827
1463,-0.18231377
1464,0.48613417
1465,-0.5
1466,-0.17306241
1467,-0.2557656
1468,0.2525664
1469,0.064276576
1470,0.42978734
1471,0.86894524
1472,0.39464813
1473,-0.2910292
1474,-0.5
1475,1.480886
1476,0.055119753
1477,1.1559587
1478,1.2973565
1479,-0.15183035
1480,-0.052544534
1481,1.4165752
1482,0.008530021
1483,0.62313545
1484,-0.5
1485,-0.05998546
1486,2.3376787
1487,0.594126
1488,0.30122477
1489,2.041936
1490,1.445996
1491,0.35769486
1492,0.51512337
1493,0.5922575
1494,0.8845478
1495,-0.22891074
1496,-0.13138974
1497,0.6397594
1498,0.0037267208
1499,1.4643567
1500,0.70489454
1501,1.5074003
1502,-0.30361757
1503,-0.5
1504,0.66101456
1505,0.60442173
1506,0.34974808
1507,0.14679801
1508,-0.19635066
1509,0.25886643
1510,0.18777227
1511,0.0046180487
1512,0.14633238
1513,0.19415253
1514,0.64747703
1515,0.68263555
1516,-0.12051934
1517,0.38252473
1518,-0.19463807
1519,0.0034365654
1520,0.33918667
1521,0.45496023
1522,-0.18203488
1523,0.5708802
1524,-0.20223075
1525,0.8077103
1526,0.38875157
1527,0.4466828
1528,-0.15355664
1529,1.391892
1530,-0.1892479
1531,2.254448
1532,0.39931428
1533,0.82938766
1534,-0.044023216
1535,-0.5
1536,0.7137153
1537,0.41524702
1538,0.006593585
1539,1.5075474
1540,0.6624861
1541,0.27346563
1542,0.27870178
1543,0.38217854
1544,-0.16526079
1545,0.05514717
1546,0.7882072
1547,0.4572283
1548,0.51940143
1549,0.76848125
1550,0.43512827
1551,1.1682488
1552,0.20944
1553,0.8542098
1554,0.0081653595
1555,0.20480174
1556,2.0416827
1557,-0.17966974
1558,1.0816905
1559,1.2174423
1560,1.120671
1561,0.4417181
1562,0.8316381
1563,-0.20257631
1564,0.47325623
1565,0.59386873
1566,0.13057107
1567,0.49279833
1568,1.746236
1569,0.026537597
1570,0.9380106
1571,0.472942
1572,0.6286535
1573,0.991174
1574,-0.19636601
1575,0.25409365
1576,0.12217158
1577,1.0038048
1578,0.23697996
1579,0.7850175
1580,0.4690991
1581,-0.10990876
1582,0.74146295
1583,-0.018438756
1584,0.9180639
1585,-0.21366948
1586,-0.18780679
1587,0.029802442
1588,3.194316
1589,0.6322433
1590,0.6839055
1591,0.108166695
1592,0.9626498
1593,-0.30028278
1594,-0.17211962
1595,0.5494163
1596,-0.5
1597,-0.025534391
1598,0.10343611
1599,-0.051500082
1600,0.30415505
1601,0.08018303
1602,0.18033242
1603,1.1489187
1604,1.0269047
1605,1.9931043
1606,-0.35485426
1607,-0.16245681
1608,-0.1772812
1609,0.10193831
1610,0.19502681
1611,1.3597277
1612,0.1917535
1613,1.1601425
1614,0.24708527
1615,0.53216386
1616,-0.32115954
1617,0.16189003
1618,1.1994128
1619,-0.17014837
1620,0.7738359
1621,-0.5
1622,-0.21112147
1623,0.10181594
1624,0.2714404
1625,3.2957401
1626,0.048446417
1627,-0.5
1628,0.030690491
1629,1.9447443
1630,-0.00068873167
1631,0.39413577
1632,1.741251
1633,0.4562186
1634,0.8012067
1635,0.48582804
