Episode,A2C Reward
124,0.18924826
125,0.15986872
126,1.8279777
127,0.4513126
128,-0.20586538
129,0.9808574
130,1.3355747
131,3.2025156
132,0.3274641
133,1.7021792
134,0.42639065
135,0.34513986
136,-0.13110891
137,0.4101773
138,0.5712286
139,1.1979713
140,0.66371024
141,-0.2391038
142,1.6262506
143,0.97876465
144,1.5297748
145,1.0676633
146,0.090812325
147,2.6502337
148,1.5884221
149,-0.5
150,1.5036077
151,2.5451744
152,0.10512984
153,0.3567137
154,0.1759221
155,0.8246007
156,1.2997268
157,0.19813061
158,0.4797281
159,-0.5
160,-0.19027966
161,0.96110916
162,0.8830464
163,1.2242234
164,-0.5
165,3.167199
166,0.14040887
167,0.18943954
168,-0.5
169,0.8661493
170,0.13568085
171,1.2192956
172,1.9610524
173,4.7707515
174,-0.26642105
175,0.25711852
176,-0.5
177,0.19884217
178,1.0490122
179,0.48652577
180,1.4174528
181,-0.5
182,2.0986989
183,1.3211184
184,0.20698178
185,0.9428798
186,0.72005427
187,2.7460437
188,1.4879624
189,0.8755834
190,-0.17954311
191,0.46654654
192,0.09839785
193,0.09284949
194,0.7118069
195,-0.29640403
196,1.2407668
197,-0.14504632
198,0.29854858
199,0.32068437
200,3.256312
201,0.41452932
202,0.35988706
203,0.5761951
204,0.3505867
205,-0.5
206,3.562182
207,0.33003873
208,1.266926
209,0.37510723
210,0.13429105
211,2.4037557
212,1.0549142
213,0.05595386
214,-0.23844647
215,-0.1664257
216,1.3358067
217,0.73657966
218,3.1089659
219,0.14691395
220,0.5915085
221,-0.4320507
222,1.0674857
223,-0.5
224,0.92020965
225,3.2024267
226,-0.13716376
227,0.49859565
228,-0.5
229,1.0894666
230,0.3734221
231,0.4248922
232,-0.5
233,0.8479556
234,0.9331832
235,0.6505408
236,-0.5
237,0.12535894
238,2.8526373
239,-0.15250999
240,0.7840955
241,0.66092277
242,-0.5
243,-0.5
244,0.15174258
245,-0.1285367
246,1.9344525
247,0.5077332
248,1.3102907
249,2.1598392
250,1.2260325
251,1.2740114
252,2.832472
253,1.5817828
254,0.7845403
255,-0.048157513
256,-0.08389878
257,-0.12866873
258,0.24197656
259,-0.5
260,0.5533664
261,0.4681446
262,1.5897337
263,1.0883749
264,0.7630446
265,0.15580094
266,-0.17898911
267,0.5822437
268,0.08695805
269,0.50087285
270,1.9069319
271,0.59606767
272,0.2834673
273,-0.5
274,1.6928368
275,1.7601321
276,0.05163461
277,0.86710167
278,2.8224092
279,1.4213481
280,1.7568386
281,0.6154356
282,0.5796424
283,-0.5
284,2.1974218
285,-0.5
286,2.2902255
287,0.5133202
288,0.7794821
289,1.2345219
290,1.0516896
291,1.5112516
292,0.33201748
293,1.17487
294,-0.16868752
295,1.0366285
296,2.505452
297,1.9844933
298,0.19438177
299,-0.5
300,1.1155117
301,1.5763855
302,0.12010509
303,6.5902185
304,2.2703335
305,0.2360735
306,2.2236223
307,1.496397
308,5.7328014
309,-0.18019551
310,0.46864545
311,0.8770757
312,-0.38294393
313,0.9220637
314,0.14422941
315,0.49787492
316,-0.19384488
317,1.6974273
318,2.9527767
319,1.2413354
320,1.3967086
321,0.31786513
322,2.7118535
323,1.3362842
324,1.21389
325,0.93599033
326,4.618867
327,-0.5
328,3.1953926
329,1.9553764
330,3.3439837
331,3.8366714
332,1.0476236
333,1.6904804
334,0.28760713
335,3.9486938
336,5.0676827
337,-0.18561107
338,2.053223
339,0.074709535
340,1.1228765
341,2.3305798
342,-0.29301366
343,1.4423064
344,0.036408663
345,3.7366743
346,1.6706979
347,0.6225034
348,4.780321
349,2.1074228
350,3.2489166
351,0.85302275
352,2.551066
353,4.822406
354,2.4578972
355,3.9314256
356,1.9223783
357,1.9546242
358,0.97991383
359,-0.056650728
360,-0.055970103
361,1.873668
362,1.3918337
363,2.4809184
364,6.9709096
365,2.9237475
366,0.34322673
367,1.5202298
368,0.10192275
369,2.1018348
370,1.7746385
371,0.6594268
372,-0.052819252
373,1.8207638
374,1.0905322
375,0.6506201
376,1.7533107
377,-0.5
378,0.4717461
379,13.320824
380,0.71544945
381,0.9157523
382,-0.5
383,2.4607291
384,6.1599064
385,1.6339133
386,2.634676
387,-0.5
388,-0.21748477
389,8.135773
390,4.396048
391,-0.16104841
392,0.29563338
393,1.3132408
394,1.7697077
395,4.1448507
396,0.9287299
397,3.3405347
398,1.4569932
399,1.5411413
400,0.7182019
401,1.3081448
402,-0.14484254
403,1.1722116
404,-0.5
405,9.646436
406,0.435085
407,2.0021205
408,1.943778
409,2.6680226
410,0.71113396
411,4.198494
412,7.278567
413,4.4604297
414,1.6931121
415,0.6622889
416,6.878902
417,1.2594298
418,2.2976592
419,1.7646515
420,1.3654082
421,0.888034
422,12.699762
423,5.4416914
424,-0.18798131
425,9.367843
426,2.770393
427,5.1634054
428,-0.19476825
429,0.9306017
430,4.9737515
431,0.2773165
432,9.352064
433,0.41233587
434,1.1759777
435,0.64200497
436,1.5246155
437,7.6164665
438,4.00441
439,14.293571
440,10.581085
441,0.14234763
442,12.734925
443,2.6245666
444,1.5311389
445,3.8886733
446,13.895208
447,7.91533
448,16.25294
449,0.097762585
450,0.2194292
451,20.597483
452,12.573548
453,1.0712028
454,4.00396
455,6.616975
456,2.7279854
457,11.520745
458,7.2370596
459,14.289497
460,3.1732833
461,21.659153
462,3.5973034
463,6.198846
464,36.144833
465,3.7029657
466,12.473417
467,32.69731
468,36.681835
469,16.021086
470,23.395977
471,10.4156475
472,29.025076
473,6.4980154
474,22.0654
475,6.6745377
476,3.2509122
477,17.578777
478,3.642396
479,2.1787195
480,1.1659627
481,25.84808
482,70.58974
483,17.685982
484,17.642565
485,127.892746
486,55.39418
487,10.235623
488,31.881962
489,60.82284
490,83.09491
491,40.946903
492,15.723052
493,39.10327
494,82.596756
495,83.00601
496,40.442516
497,126.72324
498,83.96115
499,160.9703
500,138.82248
501,130.33789
502,51.559677
503,185.53143
504,82.51252
505,143.18948
506,134.71783
507,158.85387
508,234.22165
509,85.61156
510,171.32819
511,137.8921
512,136.3714
513,84.668106
514,101.102554
515,139.44096
516,56.167034
517,81.77755
518,85.5175
519,139.53894
520,179.3688
521,93.58468
522,60.626923
523,139.23474
524,85.869415
525,99.55939
526,86.289795
527,135.31807
528,139.58737
529,83.91082
530,148.95178
531,183.20963
532,184.97508
533,41.6212
534,83.417984
535,185.35947
536,79.778275
537,166.4589
538,143.97632
539,87.88501
540,140.63919
541,85.25422
542,236.28339
543,324.3471
544,141.27896
545,179.59703
546,82.395294
547,159.73145
548,81.12071
549,186.28754
550,106.46277
551,79.376915
552,159.95502
553,79.92879
554,99.8797
555,240.51736
556,86.02484
557,176.2725
558,138.17236
559,175.69467
560,100.76109
561,166.01463
562,57.228718
563,132.71945
564,141.59381
565,159.16379
566,84.39227
567,143.75925
568,138.06485
569,83.71265
570,166.59894
571,96.21101
572,76.4939
573,125.19837
574,78.1315
575,287.69116
576,138.56454
577,285.56012
578,139.98183
579,131.63786
580,247.3164
581,54.999695
582,141.6988
583,79.31078
584,85.464905
585,140.52013
586,138.01414
587,101.88248
588,136.39977
589,175.84692
590,83.76065
591,137.93503
592,74.866455
593,186.82903
594,180.61237
595,80.16469
596,83.44495
597,85.18532
598,79.42425
599,133.76236
600,73.62797
601,153.54132
602,159.00389
603,85.717545
604,1.3270535
605,138.96185
606,190.13165
607,144.48584
608,41.443516
609,26.94404
610,80.831406
611,129.32904
612,81.39128
613,186.76053
614,134.07323
615,148.81433
616,241.25305
617,131.94305
618,84.90553
619,134.81462
620,87.15702
621,91.025734
622,57.54509
623,53.448147
624,217.83884
625,165.17775
626,186.1844
627,138.51714
628,178.17833
629,161.41714
630,97.51347
631,147.66463
632,101.007515
633,85.75322
634,135.14664
635,176.28693
636,186.18741
637,170.42398
638,83.43286
639,88.82184
640,79.57943
641,143.58783
642,142.34906
643,132.51785
644,151.52774
645,139.74556
646,186.3385
647,96.67409
648,84.35869
649,134.89536
650,80.19132
651,152.23117
652,145.38736
653,233.2838
654,135.91339
655,96.50059
656,100.92846
657,235.3215
658,136.57016
659,81.19484
660,141.74915
661,82.20868
662,156.94199
663,167.66238
664,148.12842
665,162.104
666,98.22688
667,78.39378
668,137.49571
669,149.91913
670,189.19072
671,242.16397
672,81.41608
673,83.18341
674,85.249374
675,142.50632
676,139.44981
677,101.0356
678,140.76973
679,317.72058
680,143.77596
681,131.12897
682,139.29767
683,136.84744
684,113.98729
685,130.03412
686,287.89957
687,142.4311
688,139.43604
689,83.20668
690,84.31383
691,139.45172
692,136.3751
693,281.11313
694,82.36186
695,82.734314
696,131.04091
697,182.57751
698,236.95352
699,152.69063
700,148.90341
701,79.796364
702,161.53749
703,80.345695
704,97.91507
705,155.78452
706,139.03983
707,85.07756
708,82.798195
709,145.49623
710,151.4967
711,86.934616
712,138.12881
713,244.42368
714,163.48921
715,141.64328
716,88.562836
717,83.03514
718,152.13306
719,87.95889
720,85.57324
721,86.63437
722,138.81467
723,83.22234
724,236.71661
725,177.15326
726,85.00919
727,132.47604
728,82.94879
729,190.99277
730,163.36633
731,155.22646
732,182.39017
733,94.68971
734,140.26067
735,85.55252
736,87.80523
737,131.14725
738,87.111855
739,136.75766
740,143.11096
741,85.2038
742,136.28082
743,83.29013
744,230.44473
745,136.3155
746,183.30794
747,77.419205
748,155.84375
749,98.78644
750,95.59285
751,139.27182
752,131.78192
753,187.05528
754,87.479996
755,143.42401
756,78.78151
757,136.73112
758,135.0569
759,83.00034
760,187.04355
761,181.44666
