Episode,A2C Reward
150,0.6381134
151,-0.15430126
152,-0.5
153,-0.20668903
154,-0.20561868
155,0.18711197
156,-0.3454891
157,-0.5
158,0.4673329
159,0.092161775
160,-0.19448337
161,0.18667805
162,0.33634162
163,0.82944226
164,-0.08157325
165,0.17999256
166,-0.005474746
167,0.1860559
168,-0.5
169,0.96376765
170,-0.19772977
171,-0.21648937
172,0.44737905
173,0.09350103
174,-0.03503269
175,-0.023171932
176,1.2352175
177,1.1773123
178,0.42084378
179,0.3442371
180,1.5292954
181,-0.08538836
182,0.5725354
183,2.3088946
184,1.0022941
185,0.8214011
186,0.12751877
187,-0.19369182
188,1.9177413
189,0.014966786
190,0.1160171
191,0.13000959
192,1.5946126
193,0.1340025
194,0.091893196
195,-0.24168506
196,0.06503266
197,0.2135846
198,0.23364282
199,1.8633742
200,-0.030180752
201,1.1919947
202,0.20567554
203,1.0801567
204,0.5877032
205,1.1327984
206,-0.053644538
207,-0.24583817
208,0.71194375
209,0.31988215
210,-0.5
211,-0.37543264
212,1.1599104
213,0.021189451
214,1.1135765
215,-0.5
216,-0.17159262
217,-0.0311957
218,0.12536263
219,-0.5
220,2.0054407
221,0.38386065
222,0.27757907
223,-0.06628299
224,0.21329695
225,0.57870364
226,0.45119894
227,2.4132624
228,0.34379786
229,0.51290417
230,0.20848238
231,2.1927848
232,0.7514435
233,0.3508901
234,-0.031533927
235,2.2376506
236,0.31677103
237,1.1223507
238,1.217759
239,0.41035688
240,0.3170125
241,-0.28888717
242,0.62376046
243,0.91946197
244,-0.1736067
245,-0.003222108
246,0.86760783
247,-0.5
248,-0.5
249,0.49876922
250,1.3586864
251,2.1255672
252,0.42807698
253,1.5853257
254,1.301928
255,-0.19065922
256,0.078893304
257,-0.19888926
258,1.4595827
259,-0.41751337
260,-0.19646627
261,0.49347997
262,0.3865955
263,0.17082691
264,1.6289763
265,1.4249346
266,0.25054032
267,2.6984696
268,0.012459755
269,0.6187055
270,0.57359934
271,2.3667681
272,0.79765594
273,1.6913631
274,0.7821133
275,1.5637649
276,-0.5
277,0.794611
278,2.1694388
279,0.25127923
280,3.2890086
281,1.3084676
282,1.3344755
283,1.6151407
284,0.98917603
285,0.57660913
286,0.037088513
287,0.57832503
288,0.39033633
289,0.4838025
290,0.41062808
291,1.9024167
292,0.07652485
293,0.33107603
294,0.8320503
295,-0.15297127
296,1.131082
297,0.20482355
298,1.0638946
299,0.95297885
300,0.16795325
301,0.038385868
302,0.509984
303,1.4129698
304,0.4222445
305,2.0999975
306,0.70899796
307,0.1333971
308,-0.10864586
309,0.10904741
310,0.63740563
311,0.03624153
312,0.06962192
313,1.8696151
314,0.7763641
315,0.67335117
316,-0.027846485
317,0.5867375
318,-0.00028428435
319,-0.5
320,0.119728684
321,-0.2567215
322,-0.5
323,4.5736065
324,2.575878
325,3.28107
326,0.9962671
327,1.135009
328,-0.2277832
329,-0.5
330,0.5806018
331,0.58864546
332,0.07549083
333,1.0583625
334,0.3589304
335,0.26038164
336,0.09987754
337,0.38491452
338,0.33585256
339,0.6200521
340,0.71581304
341,0.87222755
342,0.018630087
343,0.6417712
344,0.5185554
345,0.32027113
346,1.0288153
347,0.03808427
348,-0.19207248
349,0.67302907
350,0.026370406
351,-0.10102546
352,0.9434631
353,0.5583925
354,0.115834534
355,0.18308961
356,0.91223466
357,0.033327103
358,-0.17704287
359,1.377264
360,1.4055327
361,1.4650738
362,1.350377
363,0.41743094
364,2.3398523
365,2.38854
366,0.8208604
367,0.5592556
368,-0.19674844
369,2.0547523
370,1.0370908
371,1.0272005
372,0.78451705
373,0.21687818
374,-0.17420158
375,-0.5
376,0.2581153
377,1.0574886
378,-0.5
379,0.85974455
380,0.01895082
381,2.3417222
382,1.5246067
383,2.15489
384,1.1709658
385,0.07368374
386,0.9000673
387,0.09156805
388,0.8089328
389,2.32131
390,-0.38481402
391,0.58361495
392,0.74375427
393,0.31553733
394,3.1662116
395,1.3872013
396,0.4830845
397,-0.1721707
398,2.3577735
399,-0.092885435
400,0.6852218
401,2.3400278
402,1.3300014
403,1.652625
404,1.5996338
405,-0.15069598
406,1.4227073
407,-0.19029245
408,1.8817348
409,0.21968591
410,0.16289079
411,0.14046383
412,0.8939545
413,-0.17022306
414,3.4503198
415,1.3756869
416,0.121058166
417,0.4620998
418,1.870558
419,0.039466977
420,1.4942782
421,-0.10926962
422,3.7551045
423,0.15255344
424,0.02535069
425,1.9712524
426,0.7456683
427,2.6488528
428,2.0953398
429,1.4301435
430,-0.19982243
431,1.3103678
432,1.1029508
433,0.94411767
434,0.6617845
435,1.4219549
436,2.1100593
437,5.1176767
438,0.41749483
439,0.24399245
440,0.16964656
441,0.3610071
442,0.35109162
443,0.83834684
444,1.3073349
445,1.9793115
446,3.6021767
447,0.9800416
448,1.3786741
449,2.2792249
450,2.0839307
451,1.4099041
452,0.9501251
453,0.5549226
454,4.900218
455,2.4762497
456,-0.18347979
457,3.5187597
458,5.376573
459,1.0740654
460,1.3884264
461,-0.5
462,7.923151
463,5.237112
464,3.7088375
465,3.8218727
466,0.5344684
467,4.557873
468,2.1058266
469,1.1843613
470,2.0215263
471,7.55947
472,2.654782
473,0.86157215
474,0.37086958
475,2.3350875
476,8.853128
477,4.8262196
478,0.2530502
479,10.767378
480,0.37840354
481,-0.5
482,5.7361107
483,5.9163914
484,0.2046153
485,0.9955447
486,0.643461
487,2.9721408
488,3.5146556
489,1.9066207
490,0.7137679
491,0.16691828
492,0.03381574
493,0.06593001
494,2.266481
495,1.78722
496,1.1607283
497,11.903544
498,7.0569177
499,3.2908745
500,-0.18359834
501,0.6900525
502,5.383122
503,3.3218832
504,1.5418398
505,5.4732347
506,0.14823592
507,6.9951653
508,2.9823139
509,1.1717062
510,3.255033
511,1.9020138
512,14.732479
513,3.0611517
514,6.5670447
515,1.9601132
516,4.262173
517,8.396052
518,6.579662
519,0.12084222
520,5.736898
521,1.071492
522,3.85501
523,4.3883457
524,12.053587
525,6.151168
526,7.4955726
527,11.322776
528,6.7976346
529,7.8772945
530,7.1912303
531,2.9156888
532,1.29778
533,12.167255
534,3.5201426
535,14.816778
536,8.386494
537,15.205682
538,18.28825
539,25.672684
540,22.278149
541,3.695343
542,47.387848
543,31.022425
544,32.554966
545,1.6390603
546,65.252945
547,36.861626
548,16.235874
549,32.00438
550,8.232371
551,156.6904
552,56.856453
553,129.862
554,53.347664
555,176.3281
556,116.18982
557,46.030045
558,140.45227
559,168.19336
560,82.89635
561,178.44652
562,376.84915
563,79.97702
564,129.0444
565,190.19818
566,86.441895
567,448.15945
568,185.93364
569,190.28001
570,229.87415
571,274.011
572,182.19107
573,85.3842
574,230.93593
575,88.38357
576,478.38892
577,329.71573
578,280.67126
579,0.06419194
580,277.34937
581,241.6223
582,484.25638
583,237.12556
584,109.40823
585,438.7851
586,161.45619
587,446.28833
588,145.25662
589,236.51335
590,180.14987
591,174.19455
592,236.18123
593,274.66183
594,171.48795
595,129.29884
596,355.33878
597,318.9758
598,211.14388
599,255.76889
600,152.6816
601,382.20316
602,124.81027
603,351.1895
604,293.6114
605,176.02486
606,162.49524
607,364.02832
608,450.05545
609,154.27887
610,216.68097
611,296.7714
612,925.005
613,246.25073
614,270.4292
615,178.67046
616,248.67325
617,238.59859
618,185.80077
619,431.2816
620,282.1814
621,375.00537
622,1789.4517
623,273.92752
624,892.51575
625,526.3512
626,1164.6647
627,275.03976
628,174.88232
629,2313.4639
630,885.3305
631,241.36157
632,491.04022
633,280.1998
634,370.6369
635,194.30325
636,373.56128
637,287.41745
638,354.6631
639,856.2923
640,186.75766
641,179.26004
642,318.50647
643,525.42334
644,345.6432
645,181.71915
646,858.3742
647,849.3544
648,255.8273
649,250.42366
650,398.2531
651,186.93484
652,182.55258
653,317.32635
654,135.42491
