Episode,PPO Reward
182,0.06006074
183,-0.5
184,1.0543193
185,0.3547439
186,-0.17840719
187,-0.24828577
188,-0.5
189,-0.5
190,-0.19037533
191,0.5982368
192,-0.00080376863
193,-0.5
194,0.30753165
195,0.2484225
196,-0.17791948
197,0.081674695
198,-0.5
199,0.6247802
200,-0.5
201,0.115835786
202,-0.5
203,0.40318424
204,-0.19432029
205,0.13494635
206,-0.37477764
207,0.8399992
208,0.5279585
209,0.12116867
210,0.56336796
211,0.38522398
212,0.27723885
213,-0.18603277
214,0.50148153
215,-0.06841916
216,-0.048029274
217,-0.5
218,-0.17150116
219,-0.5
220,-0.39109814
221,-0.1636115
222,-0.5
223,0.5688797
224,0.21629846
225,-0.28094634
226,0.7212889
227,-0.5
228,-0.01949203
229,0.16586125
230,1.3194475
231,0.1834917
232,0.50554204
233,-0.18882006
234,0.24253249
235,-0.19885474
236,0.12433344
237,0.099485934
238,0.14504206
239,-0.01842624
240,0.69660664
241,-0.5
242,-0.26435336
243,-0.09352684
244,-0.2411502
245,0.09907329
246,0.5233667
247,-0.5
248,-0.080669045
249,0.5758493
250,0.40886927
251,-0.08093232
252,-0.21229959
253,-0.17371711
254,0.2720102
255,0.09944534
256,0.20344657
257,-0.5
258,-0.24731994
259,1.0146282
260,0.19957554
261,0.4799145
262,0.08654791
263,0.4352014
264,-0.5
265,0.21010983
266,0.4869758
267,0.57132566
268,-0.5
269,-0.4043247
270,0.97727966
271,1.2374074
272,-0.19571295
273,0.5894933
274,0.021530509
275,1.5778806
276,0.08755195
277,-0.17140284
278,0.79485273
279,-0.16646957
280,0.15992624
281,-0.200988
282,-0.2044169
283,0.40991026
284,-0.5
285,-0.1679945
286,1.6778334
287,0.08804929
288,-0.5
289,-0.22675776
290,0.08342564
291,-0.03513658
292,-0.5
293,-0.03660497
294,-0.5
295,-0.5
296,-0.5
297,-0.23169374
298,-0.06809312
299,-0.29264116
300,0.12954283
301,0.33517218
302,0.7839078
303,0.5580858
304,-0.24350095
305,-0.5
306,0.13376355
307,-0.01886049
308,-0.5
309,-0.5
310,0.42767143
311,-0.5
312,0.473023
313,-0.17256698
314,0.051264107
315,-0.17119685
316,-0.5
317,0.49052984
318,0.04800439
319,0.7643888
320,0.08730984
321,0.2570172
322,0.6250826
323,0.59180987
324,-0.15812612
325,1.4371327
326,-0.1414547
327,-0.5
328,0.01401341
329,0.04017222
330,0.42568195
331,-0.19448453
332,0.5103831
333,0.99650764
334,-0.10795754
335,-0.06235969
336,0.35851574
337,0.085158706
338,-0.5
339,-0.042200983
340,-0.33499318
341,0.2837593
342,-0.13098231
343,-0.16478053
344,-0.5
345,-0.13135564
346,-0.18154413
347,-0.5
348,-0.14056814
349,0.45381975
350,1.7193344
351,-0.034825504
352,-0.2595097
353,-0.1836791
354,0.32867306
355,0.022853494
356,-0.08575353
357,-0.16199502
358,-0.5
359,0.7418932
360,0.41553843
361,-0.45955047
362,0.1371547
363,0.23348665
364,-0.0212816
365,-0.5
366,0.35979933
367,0.343979
368,0.24946249
369,-0.5
370,2.58446
371,0.6150423
372,-0.5
373,-0.09021562
374,0.36360765
375,-0.5
376,0.7707828
377,0.93710065
378,0.0792312
379,-0.5
380,0.06245631
381,-0.5308019
382,-0.5
383,0.47552937
384,-0.15623474
385,1.6931591
386,0.022746086
387,-0.31723356
388,0.511873
389,0.045073867
390,-0.23794633
391,0.05562985
392,0.22624594
393,0.3749591
394,-0.5
395,0.15413463
396,-0.1761941
397,-0.15464869
398,-0.5
399,-0.5
400,0.41285694
401,-0.064594656
402,-0.5
403,-0.37491328
404,0.12459415
405,-0.5
406,0.24344671
407,1.0216981
408,-0.5
409,0.19457024
410,0.1490857
411,0.049147427
412,-0.5
413,-0.14919043
414,-0.5
415,-0.17341223
416,0.8608043
417,-0.28690594
418,-0.5
419,0.47373992
420,0.95143116
421,-0.59773046
422,-0.5
423,-0.5
424,-0.03489861
425,-0.21644717
426,0.19788569
427,-0.14046627
428,0.6574266
429,1.3384314
430,-0.5
431,-0.5
432,-0.48718852
433,-0.17347059
434,-0.5
435,1.5398843
436,0.5578778
437,-0.29733533
438,-0.24218321
439,0.97109103
440,0.6797596
441,0.9948784
442,0.641549
443,0.22824728
444,-0.0957624
445,0.36503273
446,-0.20182222
447,1.6855769
448,-0.5
449,0.09066051
450,-0.072908014
451,-0.3398076
452,-0.17005119
453,-0.15655226
454,-0.07954925
455,0.022660017
456,-0.14163029
457,1.257708
458,0.4400792
459,0.3641839
460,0.2093575
461,0.4136362
462,-0.14844626
463,1.5386589
464,1.0024258
465,0.40133923
466,1.3521187
467,-0.5
468,-0.5
469,-0.018501401
470,0.23513633
471,-0.18460283
472,0.14291978
473,-0.1645999
474,-0.17930585
475,0.6213037
476,-0.06818718
477,-0.22949505
478,-0.102196544
479,-0.33572817
480,-0.3067701
481,-0.109723866
482,2.3430676
483,0.74176836
484,-0.5
485,1.0280985
486,0.47308564
487,-0.5
488,-0.2080101
489,-0.5
490,-0.09531617
491,-0.16930199
492,0.6290356
493,0.51014066
494,0.5224936
495,0.67953193
496,-0.5
497,0.2952479
498,0.4468267
499,-0.15797177
500,-0.33433563
501,0.03671527
502,0.15311223
503,-0.049026877
504,-0.5
505,-0.2387065
506,-0.5
507,-0.19307536
508,0.08737308
509,0.43713194
510,0.3467111
511,-0.5
512,1.4526865
513,-0.03912282
514,-0.17307806
515,1.1101774
516,1.0365514
517,-0.23479971
518,0.41676283
519,0.9383671
520,-0.5
521,-0.5
522,-0.5
523,-0.058712214
524,0.894647
525,-0.21113881
526,1.2680492
527,-0.19324103
528,-0.5
529,0.47512162
530,-0.153364
531,0.08080393
532,0.5483717
533,0.2863201
534,0.4232666
535,-0.23388234
536,0.3154831
537,0.37733817
538,-0.2573021
539,0.19651616
540,-0.5
541,-0.04867971
542,0.10273063
543,0.0012518167
544,-0.20568115
545,-0.5
546,-0.5
547,-0.33043098
548,-0.5
549,0.25004232
550,0.38997012
551,-0.17274696
552,0.15296775
553,0.49664026
554,0.16334188
555,0.103725314
556,0.072031975
557,1.2110726
558,-0.13855371
559,-0.24845949
560,0.94969904
561,0.48528445
562,0.089560986
563,0.12563533
564,0.62918997
565,-0.3504607
566,0.5319216
567,1.6408887
568,0.2556969
569,0.030591428
570,-0.5
571,-0.5
572,0.077595115
573,0.16846287
574,-0.5
575,0.046461165
576,0.40385413
577,0.08275211
578,-0.5
579,-0.15028343
580,2.1772137
581,0.09419799
582,0.28345603
583,-0.03752327
584,-0.35813195
585,-0.055112064
586,0.039318085
587,-0.061586767
588,1.2146752
589,0.17628062
590,0.35594606
591,1.0682743
592,0.20751655
593,-0.179012
594,0.625288
595,-0.5
596,-0.5
597,0.7170098
598,-0.5
599,0.02002573
600,-0.5
601,0.034694374
602,0.8446529
603,0.17251158
604,0.5959836
605,0.2517177
606,0.1450721
607,-0.5
608,-0.15688878
609,-0.13168558
610,1.7246926
611,-0.27857262
612,0.42472398
613,0.6336932
614,0.350271
615,1.0318613
616,0.7091582
617,0.11974424
618,0.8736247
619,-0.15274715
620,0.5336466
621,1.1715515
622,0.12245768
623,-0.028241038
624,0.23830813
625,0.78197515
626,-0.5
627,0.43103337
628,0.4951582
629,-0.03600344
630,2.8896859
631,0.058955908
632,0.24071884
633,-0.23052686
634,0.10983831
635,0.44832027
636,-0.057397187
637,0.4403991
638,0.61318874
639,0.05713761
640,0.8812032
641,0.7849138
642,0.75471437
643,-0.020373493
644,0.82615304
645,0.36227083
646,-0.5
647,0.04983616
648,0.46760553
649,0.46336472
650,-0.17168349
651,0.11587125
652,0.59524107
653,0.6798676
654,-0.19382325
655,-0.24444228
656,-0.05809602
657,0.11581802
658,-0.13600454
659,0.253308
660,-0.5
661,0.07541299
662,-0.5
663,1.0638369
664,-0.5
665,0.22088265
666,-0.5
667,0.4397968
668,-0.051449597
669,0.44231713
670,-0.5
671,0.47221506
672,0.9870001
673,-0.21231729
674,0.9397085
675,-0.033826113
676,0.047703266
677,-0.5
678,-0.06195134
679,0.8371017
680,0.4848777
681,0.18167567
682,-0.19955015
683,0.101496994
684,0.46694362
685,0.076716125
686,0.17690796
687,-0.5
688,-0.01095736
689,-0.19966927
690,0.098284364
691,1.2424294
692,-0.21547565
693,-0.11493832
694,0.49693424
695,0.39095712
696,0.7521702
697,1.7525558
698,0.4823234
699,1.544929
700,-0.5
701,0.022818267
702,-0.5
703,-0.19146568
704,0.21615326
705,-0.124011755
706,-0.5
707,-0.5
708,0.47148556
709,1.0457408
710,0.57128656
711,-0.002302587
712,-0.5
713,0.3892486
714,-0.2547791
715,0.31446183
716,0.028339863
717,1.9047132
718,-0.5
719,0.17887479
720,0.14018202
721,0.64900637
722,0.17429882
723,0.7547065
724,-0.18188486
725,0.2513842
726,0.4052474
727,0.090081334
728,-0.16091096
729,0.14807642
730,0.60526216
731,0.65963125
732,3.1604958
733,0.013000727
734,-0.5
735,0.35615993
736,0.35143548
737,-0.17004386
738,-0.0424408
739,0.4688444
740,1.9225459
741,0.14786291
742,-0.22771463
743,0.41140378
744,-0.5
745,0.6812763
746,0.15256208
747,0.016751647
748,0.479679
749,0.41274095
750,1.0397946
751,1.6601634
752,-0.045791924
753,0.08290762
754,0.32499552
755,0.21993506
756,-0.23335034
757,-0.16157341
758,0.4307996
759,0.3709675
760,-0.015481412
761,0.54513025
762,-0.24092358
763,-0.5
764,0.066838026
765,0.14390564
766,0.74857163
767,-0.22299671
768,0.8506768
769,-0.5
770,0.6134994
771,0.531497
772,-0.14294815
773,0.93812454
774,0.08512074
775,1.3235579
776,0.09218907
777,0.08367479
778,0.6997428
779,-0.5
780,1.1417544
781,-0.5
782,0.47176087
783,0.8407905
784,0.08509159
785,0.38709307
786,-0.04517752
787,-0.5
788,-0.5
789,-0.5
790,0.21637797
791,-0.1953353
792,0.72304106
793,-0.023476005
794,0.6757654
795,0.6132479
796,-0.2551487
797,0.032381833
798,0.5678743
799,0.33871007
800,-0.27332878
801,-0.24095803
802,0.17861235
803,0.00025486946
804,0.9967253
805,0.20368588
806,-0.1536538
807,-0.5
808,-0.049486637
809,0.49541593
810,1.0947529
811,-0.19728023
812,-0.25949043
813,0.62124085
814,0.1247952
815,-0.5
816,0.15705657
817,0.2598834
818,0.117577374
819,0.8905704
820,0.47813463
821,1.3084494
822,0.3208471
823,0.9672028
824,0.77921784
825,0.27234346
826,1.4694422
827,-0.17354518
828,-0.11948776
829,0.35181236
830,0.3713194
831,-0.23790193
832,-0.1763404
833,-0.15450728
834,-0.5
835,-0.19985732
836,-0.5
837,3.0500531
838,0.89570904
839,1.2218086
840,0.5650971
841,-0.20173773
842,0.752702
843,-0.5
844,0.16807926
845,0.17623234
846,0.18847084
847,-0.17765084
848,-0.5
849,0.021318257
850,1.3489075
851,-0.12848586
852,0.35979402
853,-0.5
854,1.7934092
855,0.9823955
856,-0.2175766
857,1.0025492
858,1.3568099
859,-0.25665396
860,-0.21187392
861,2.464202
862,0.11084932
863,0.5928805
864,-0.03529054
865,0.1416452
866,0.04577315
867,-0.15870723
868,-0.22113174
869,-0.12364322
870,-0.13735273
871,0.49248582
872,-0.1737934
873,0.4619841
874,-0.25252265
875,0.14190722
876,-0.5
877,0.3851136
878,1.1583532
879,0.07425219
880,1.857722
881,-0.5
882,0.8289912
883,-0.17969361
884,-0.01981163
885,0.843668
886,0.04395914
887,0.114164114
888,1.2775651
889,0.30047542
890,0.61359835
891,1.9104204
892,-0.5
893,0.48269027
894,1.4883374
895,0.20959938
896,0.09275651
897,0.32259333
898,1.1717415
899,0.9970027
900,0.7347771
901,1.0519313
902,1.8783517
903,0.40040946
904,0.015960038
905,0.36170614
906,-0.038719833
907,-0.5
908,0.21357775
909,1.4031875
910,0.13306546
911,-0.086668134
912,-0.17267275
913,0.44464022
914,0.26998365
915,-0.28046855
916,1.0579554
917,0.7139212
918,0.01839155
919,-0.16328296
920,0.5584209
921,0.72036695
922,-0.030455947
923,0.69982266
924,0.42180037
925,0.51813054
926,1.9787462
927,0.604368
928,-0.5
929,0.056924343
930,0.023970604
931,-0.5
932,-0.1592451
933,0.07056284
934,0.19134825
935,-0.5
936,0.6087042
937,-0.00012934208
938,-0.5
939,0.40037233
940,0.09242594
941,-0.19685537
942,0.1473419
943,-0.094343126
944,0.18315828
945,0.7074404
946,-0.128016
947,1.3503939
948,-0.21292105
949,0.38914979
950,0.002070427
951,-0.13400316
952,-0.070846975
953,-0.21410751
954,-0.009369373
955,0.49992245
956,1.0762589
957,0.073071
958,3.099086
959,0.249233
960,1.7249548
961,-0.1287412
962,-0.5
963,-0.15014839
964,-0.1625511
965,0.03953421
966,-0.3670784
967,-0.3653345
968,0.30783236
969,0.23692906
970,0.15950239
971,0.19713664
972,-0.5
973,-0.5
974,1.6078024
975,-0.044308692
976,0.13255525
977,-0.25882608
978,-0.16826883
979,0.73551583
980,0.32077247
981,0.64027894
982,0.14840281
983,2.8158312
984,-0.21907178
985,-0.19445887
986,1.2042395
987,0.85302186
988,0.06349105
989,0.93581223
990,-0.5
991,-0.5
992,0.8877293
993,-0.5
994,0.5558853
995,0.7782458
996,0.10160613
997,-0.5
998,-0.2952105
999,-0.5
1000,0.020396411
1001,-0.5
1002,0.79960734
1003,-0.118121624
1004,-0.25585356
1005,-0.5
1006,-0.013014168
1007,0.13305312
1008,0.8735429
1009,-0.5
1010,0.47773963
1011,1.4751933
1012,0.03152275
1013,-0.22827744
1014,-0.5
1015,-0.55140436
1016,-0.26092404
1017,0.4727881
1018,-0.5
1019,-0.5
1020,0.3144166
1021,0.69845223
1022,-0.19703767
1023,0.53858876
1024,-0.50812584
1025,-0.5
1026,-0.5
1027,-0.24653167
1028,-0.1592682
1029,-0.28041378
1030,0.39025342
1031,0.025562584
1032,0.41693306
1033,0.98386335
1034,0.90950465
1035,-0.5
1036,-0.18400708
1037,0.8774339
1038,0.97351146
1039,0.39916974
1040,0.7838851
1041,0.18271512
1042,-0.22136754
1043,0.033504963
1044,1.0433636
1045,-0.5
1046,0.4180659
1047,-0.5
1048,0.2074728
1049,0.52955043
1050,0.3238368
1051,0.6167289
1052,-0.5
1053,-0.20639217
1054,-0.1882143
1055,1.1347847
1056,0.321258
1057,0.5291703
1058,1.2520055
1059,0.6887107
1060,0.25691187
1061,0.06608665
1062,0.084414124
1063,0.013975263
1064,0.69697976
1065,0.65517485
1066,-0.53345454
1067,-0.19685668
1068,1.8986213
1069,-0.2399601
1070,0.28964972
1071,0.85879517
1072,-0.5
1073,1.0959182
1074,-0.22357416
1075,-0.15833825
1076,0.0824396
1077,1.0837773
1078,-0.30412784
1079,0.14877546
1080,-0.007645756
1081,-0.17540973
1082,-0.19952041
1083,-0.5
1084,0.467142
1085,1.0487151
1086,1.6591384
1087,1.0464872
1088,0.1854583
1089,0.11646998
1090,0.9794804
1091,0.32222605
1092,0.912045
1093,0.15409124
1094,-0.19482318
1095,1.0365989
1096,0.12673378
1097,1.0897634
1098,0.50147223
1099,0.072226524
1100,-0.19365025
1101,1.0575863
1102,-0.5
1103,0.6398233
1104,-0.19133005
1105,2.3507314
1106,-0.5
1107,-0.21773028
1108,3.6342473
1109,0.04200256
1110,-0.5
1111,1.1694968
1112,0.54097354
1113,0.071178675
1114,0.9307648
1115,-0.5
1116,1.6680946
1117,0.04180056
1118,0.02467668
1119,0.06881845
1120,0.3152514
1121,0.7834158
1122,-0.19983417
1123,0.28986645
1124,0.41023093
1125,-0.23195228
1126,0.692217
1127,0.6954942
1128,-0.1712411
1129,-0.14407045
1130,0.04726845
1131,-0.5
1132,-0.5
1133,-0.5
1134,2.701784
1135,-0.5
1136,-0.19053498
1137,3.360313
1138,-0.009512842
1139,0.99572945
1140,2.4935303
1141,0.2977963
1142,0.51752687
1143,-0.0063607097
1144,0.031984806
1145,0.73637044
1146,-0.07465759
1147,0.56444454
1148,0.22028458
1149,-0.5
1150,0.55721784
1151,-0.15202895
1152,-0.5
1153,0.40013635
1154,-0.06001842
1155,0.22453058
1156,0.46841687
1157,0.53789556
1158,0.1130625
1159,1.7378283
1160,2.8432326
1161,-0.024830699
1162,1.5253329
1163,0.22770715
1164,0.09611988
1165,1.5051136
1166,-0.5326116
1167,1.8820884
1168,-0.03670922
1169,0.31533438
1170,0.07962239
1171,2.261035
1172,-0.18281603
1173,0.49605817
1174,0.24780667
1175,0.5686792
1176,-0.5
1177,-0.22090998
1178,0.41906476
1179,1.0226437
1180,1.4570782
1181,0.9107226
1182,1.5084019
1183,1.6776317
1184,-0.5
1185,1.6068313
1186,1.0873219
1187,-0.0062907636
1188,0.19181323
1189,0.20095098
1190,0.5782254
1191,2.828025
1192,1.5370605
1193,0.44659936
1194,-0.1646719
1195,0.16479695
1196,0.9507513
1197,0.097751796
1198,0.7519226
1199,-0.5
1200,0.39440954
1201,0.37525517
1202,1.8391972
1203,0.32249212
1204,-0.25961667
1205,1.1395073
1206,0.17327708
1207,2.1259005
1208,0.0557099
1209,-0.15086323
1210,0.90700173
1211,2.3055542
1212,0.72656584
1213,0.63987064
1214,0.25135773
1215,-0.1533308
1216,0.13813132
1217,-0.12646046
1218,0.9117063
1219,0.22842443
1220,1.3310579
1221,0.89496446
1222,1.6868448
1223,0.43145478
1224,0.5110731
1225,0.47858936
1226,0.8309796
1227,1.606373
1228,0.10263491
1229,0.9462426
1230,0.7493479
1231,0.3969447
1232,0.12888873
1233,4.034352
1234,1.1296756
1235,1.4197726
1236,1.6341953
1237,1.36229
1238,0.8652761
1239,-0.20866832
1240,1.1866412
1241,0.77678275
1242,0.16753072
1243,0.2970593
1244,3.3095295
1245,-0.17373592
1246,0.09245968
1247,2.145804
1248,0.09054083
1249,0.9458991
1250,0.21747649
1251,0.004467368
1252,0.41009545
1253,1.5856296
1254,0.099143445
1255,-0.2096726
1256,-0.16550922
1257,0.12014943
1258,0.11375362
1259,0.3517406
1260,3.0351331
1261,-0.5
1262,-0.18610772
1263,0.1669597
1264,0.8541771
1265,-0.26581055
1266,1.811753
1267,-0.5
1268,-0.19191998
1269,0.4198978
1270,-0.17864984
1271,1.1899419
1272,-0.5
1273,0.26325268
1274,0.9255917
1275,0.9381293
1276,0.8179608
1277,1.1189936
1278,0.66302526
1279,-0.21024948
1280,2.041639
1281,2.2551565
1282,-0.00044125319
1283,0.7571497
1284,0.5538578
1285,0.24738872
1286,0.9522728
1287,0.34935558
1288,1.0938697
1289,0.018970132
1290,-0.5
1291,1.0691402
1292,0.58399606
1293,0.060174048
1294,-0.21067563
1295,0.99210155
1296,-0.5
1297,0.077323675
1298,0.16500443
1299,-0.5
1300,3.2708564
1301,3.0249667
1302,-0.017998219
1303,0.11634022
1304,0.3682807
1305,0.9008168
1306,-0.5
1307,3.641354
1308,0.077231765
1309,1.3770881
1310,0.3620143
1311,0.16461301
1312,0.41175044
1313,-0.05739361
1314,0.5747572
1315,-0.16583937
1316,1.1750294
1317,0.48013228
1318,0.10141194
1319,1.1755304
1320,-0.16054773
1321,1.2689766
1322,0.75954044
1323,-0.5
1324,0.59271204
1325,0.49816257
1326,0.45458752
1327,0.7873368
1328,-0.036343694
1329,-0.12292218
1330,0.6127323
1331,1.2932818
1332,0.13125342
1333,0.37326944
1334,0.8721466
1335,0.109843075
1336,-0.5
1337,-0.17364994
1338,-0.5
1339,0.052485228
1340,0.74556625
1341,0.47359127
1342,-0.5
1343,0.24603242
1344,-0.006057352
1345,0.1583904
1346,-0.28074145
1347,-0.19516325
1348,0.15504628
1349,0.059284568
1350,2.4196181
1351,-0.17654076
1352,0.07891363
1353,0.43657422
1354,0.47532803
1355,0.08866978
1356,0.36084384
1357,-0.5
1358,0.7083806
1359,-0.06289208
1360,0.03192377
1361,0.39442027
1362,1.4716613
1363,0.26360756
1364,0.5345762
1365,1.5194232
1366,5.3565044
1367,-0.20707521
1368,-0.5
1369,0.14883876
1370,0.38713115
1371,1.1728798
1372,1.5406666
1373,0.7063451
1374,0.5620891
1375,0.5833467
1376,1.8159158
1377,1.084856
1378,-0.08278561
1379,-0.5
1380,-0.28529644
1381,0.110117376
1382,-0.19174033
1383,1.2690095
1384,0.5025487
1385,-0.5
1386,0.09218705
1387,0.13743895
1388,-0.17565423
1389,1.1390132
1390,0.026048422
1391,1.0991197
1392,-0.26055098
1393,1.4872026
1394,-0.5
1395,0.4215744
1396,0.6586833
1397,2.4581437
1398,1.9971342
1399,1.6171749
1400,-0.19539824
1401,1.1810924
1402,0.40234244
1403,0.31124508
1404,1.8889825
1405,0.77287924
1406,0.17426538
1407,1.6468451
1408,1.2004044
1409,2.0236259
1410,0.13470519
1411,0.10052073
1412,0.23879302
1413,0.9535556
1414,1.0572213
1415,-0.059046507
1416,0.46372753
1417,0.72193277
1418,2.928718
1419,0.5387311
1420,-0.5
1421,0.74671483
1422,-0.18049973
1423,0.73122954
1424,0.18781155
1425,0.2729364
1426,1.1261787
1427,0.39446568
1428,-0.12679777
1429,0.056857705
1430,0.6229987
1431,0.37695974
1432,0.5530777
1433,-0.5
1434,2.827205
1435,-0.5
1436,0.79878175
1437,0.26379198
1438,-0.3151234
1439,0.7981806
1440,1.1652403
1441,1.0389255
1442,0.44270533
1443,-0.14094454
1444,0.53020144
1445,-0.5
1446,-0.15727893
1447,0.35409248
1448,-0.5
1449,0.7088969
1450,-0.20580569
1451,0.41212285
1452,-0.22837862
1453,0.22251695
1454,1.398183
1455,-0.5
1456,0.46536487
1457,-0.24005014
1458,0.88003206
1459,1.3387629
1460,-0.19256121
1461,1.1834383
1462,0.73974466
1463,0.30782855
1464,0.8293803
1465,1.5529509
1466,0.5985533
1467,0.069166064
1468,-0.5
1469,-0.17468509
1470,0.08570051
1471,1.4673233
1472,0.30885768
1473,0.90022457
1474,0.2896123
1475,1.517142
1476,1.9668748
1477,1.6824749
1478,-0.19067031
1479,0.4997307
1480,-0.25093597
1481,0.7032629
1482,0.2618264
1483,0.25579172
1484,0.3521788
1485,0.101190686
1486,0.787652
1487,3.0386987
1488,0.35146052
1489,0.10561538
1490,-0.37213722
1491,0.30316943
1492,0.6361308
1493,0.1478517
1494,0.12695092
1495,0.66889215
1496,1.7521393
1497,0.12799734
1498,-0.5
1499,0.86635303
1500,0.22045481
1501,0.3372023
1502,-0.12903357
1503,1.002374
1504,-0.16913193
1505,1.4079742
1506,0.023863554
1507,-0.5
1508,-0.5
1509,0.80744815
1510,-0.42873177
1511,1.389131
1512,0.11142236
1513,1.3371351
1514,2.1886842
1515,0.25738132
1516,0.48543966
1517,-0.5
1518,0.057144523
1519,-0.1335024
1520,0.6073488
1521,0.88958
1522,-0.009699523
1523,-0.05666414
1524,0.59452474
1525,0.26494765
1526,0.4231304
1527,-0.15022701
1528,0.58339024
1529,3.1384726
1530,0.087364376
1531,0.7422472
1532,0.33841783
1533,1.7206888
1534,0.6527865
1535,0.43997037
1536,-0.047225237
1537,0.42837512
1538,0.16301954
1539,0.3648036
1540,-0.28319937
1541,0.2413609
1542,1.1555849
1543,2.7314198
1544,-0.124916464
1545,1.0426985
1546,0.16336381
1547,4.7628713
1548,1.4784341
1549,1.5730823
1550,0.5730643
1551,0.40524125
1552,0.15528917
1553,-0.12877786
1554,2.8620236
1555,7.239959
1556,2.2618444
1557,0.6750004
1558,-0.114369154
1559,0.18284118
1560,-0.1140756
1561,1.0049362
1562,0.0957858
1563,0.01286006
1564,-0.1873563
1565,0.18614763
1566,0.079500556
1567,0.80141366
1568,0.8579024
1569,-0.26659808
1570,0.2468028
1571,-0.19303799
1572,-0.1148645
1573,0.1607523
1574,0.2889902
1575,0.87537336
1576,0.5688987
1577,-0.5
1578,0.035946965
1579,-0.18620586
1580,0.4643761
1581,0.1084339
1582,0.07282388
1583,0.9284524
1584,0.62030315
1585,-0.05818835
1586,0.7755594
1587,0.08792579
1588,0.45705372
1589,0.5771835
1590,1.1119407
1591,0.0023869276
1592,0.45192504
1593,-0.21693799
1594,2.392085
1595,0.45176125
1596,0.03230673
1597,0.38823235
1598,-0.5
1599,1.8299164
1600,0.18137181
1601,-0.13241091
1602,1.2440021
1603,1.1415151
1604,1.21452
1605,1.8860242
1606,-0.17307854
1607,-0.2607295
1608,0.16756868
1609,-0.20189938
1610,0.07372224
1611,-0.16922098
1612,-0.18002692
1613,-0.19362602
1614,0.06967121
1615,0.80289185
1616,-0.3126451
1617,1.2482358
1618,-0.22650519
1619,0.12116051
1620,-0.04946375
1621,-0.5
1622,-0.22853804
1623,0.8286061
1624,1.8693116
1625,2.8629563
1626,0.47545934
1627,2.2153528
1628,0.96011794
1629,0.16707885
1630,-0.24118483
1631,0.6229017
1632,4.4711957
1633,-0.5
1634,0.04308951
1635,-0.013261378
1636,-0.17807293
1637,-0.5
1638,0.047605634
1639,-0.20486674
1640,0.61297226
1641,0.3445058
1642,0.2005685
1643,1.602222
1644,-0.1829775
