Episode,PPO Reward
128,0.010371566
129,0.6862818
130,2.402323
131,-0.5
132,-0.19569159
133,-0.026382625
134,-0.27302894
135,-0.5
136,-0.17868727
137,0.45542407
138,0.4094333
139,-0.07298142
140,-0.29739508
141,-0.16411382
142,0.3923564
143,0.5020989
144,-0.38164178
145,-0.5
146,-0.19885063
147,0.3939817
148,2.2361953
149,-0.27151442
150,0.54040515
151,0.5529766
152,-0.20623583
153,-0.4277423
154,0.6424235
155,0.30360973
156,2.2748475
157,1.0149288
158,-0.15138522
159,0.14750385
160,-0.5
161,-0.2733429
162,0.13412565
163,-0.5
164,0.04161507
165,-0.2561726
166,-0.10127774
167,-0.33823538
168,-0.056745708
169,0.40471607
170,0.17032248
171,1.3701726
172,-0.5
173,-0.31347418
174,0.78604007
175,0.15919667
176,1.012306
177,-0.22773224
178,0.46354795
179,0.09622431
180,-0.20779476
181,0.8497982
182,-0.24471515
183,-0.0033941865
184,0.20385325
185,-0.39038172
186,0.080393255
187,0.46754193
188,0.33105242
189,0.05377543
190,-0.5
191,0.21922839
192,0.19179171
193,-0.20720059
194,-0.19261962
195,1.7427812
196,-0.5
197,1.1987262
198,-0.19564238
199,-0.06951958
200,-0.19200164
201,0.8529124
202,-0.2613712
203,-0.16900331
204,0.43001366
205,-0.17038423
206,0.1551593
207,0.1293068
208,-0.19960728
209,-0.1905447
210,-0.5
211,-0.2797502
212,0.08380693
213,-0.2361815
214,0.21623707
215,-0.11642185
216,0.8568312
217,1.6653018
218,-0.16062957
219,-0.12464097
220,0.24144691
221,-0.5
222,0.42660832
223,-0.5
224,1.0125374
225,0.7109952
226,-0.1903201
227,0.35491824
228,0.8114759
229,-0.15322495
230,-0.061234385
231,-0.21235952
232,0.41510868
233,0.2864082
234,0.13594997
235,-0.5
236,-0.28449908
237,0.15733069
238,2.003151
239,0.03723812
240,0.14301693
241,1.2551306
242,0.28693396
243,-0.16153497
244,0.2609554
245,1.0798072
246,0.13876295
247,-0.5
248,-0.046409786
249,-0.12835073
250,-0.17933407
251,0.0390774
252,0.7732656
253,-0.5
254,-0.5
255,-0.5
256,-0.23289025
257,-0.5
258,-0.09697953
259,-0.18589896
260,0.86046743
261,1.0888026
262,-0.5
263,0.3230927
264,-0.20771971
265,0.9766699
266,0.4075125
267,0.31822157
268,1.1811712
269,-0.3465241
270,-0.5
271,-0.1292699
272,0.45143253
273,1.1615615
274,-0.020568043
275,0.047009706
276,-0.079764545
277,0.09549403
278,-0.035719573
279,-0.1284728
280,1.6794996
281,-0.16041556
282,1.7642195
283,0.27914494
284,0.2985214
285,-0.5
286,0.2374984
287,0.72182393
288,-0.0008611083
289,-0.36175078
290,0.62426984
291,-0.23867726
292,0.07911676
293,0.3657984
294,0.65353954
295,-0.396988
296,0.05552429
297,0.0669775
298,0.25360346
299,0.5130762
300,0.65054893
301,0.5609317
302,-0.5
303,-0.5
304,-0.5
305,1.4093367
306,-0.5
307,0.52205646
308,0.3318128
309,-0.5
310,0.3090157
311,0.03956443
312,0.2661022
313,-0.5
314,-0.32629138
315,-0.1284318
316,0.60718155
317,-0.23713523
318,0.588503
319,-0.17620939
320,-0.5
321,0.76158905
322,0.20901114
323,0.019104362
324,0.48523998
325,-0.34588227
326,-0.51366836
327,0.7806703
328,-0.5
329,0.03886354
330,0.00974828
331,-0.1888277
332,-0.5
333,-0.12472427
334,-0.21455115
335,-0.18124399
336,0.1313982
337,-0.30315113
338,-0.33308896
339,0.5744432
340,-0.5
341,1.1151688
342,0.40053284
343,0.416771
344,-0.17041808
345,0.032081127
346,0.58528733
347,0.13926876
348,-0.18886954
349,0.35169148
350,2.532583
351,0.024887383
352,-0.16172475
353,0.15776801
354,0.10884225
355,-0.5
356,-0.0042459667
357,-0.5
358,0.39496034
359,-0.5
360,0.27906597
361,-0.15956202
362,-0.5706754
363,-0.5
364,-0.22535118
365,-0.5
366,-0.20041305
367,-0.5
368,-0.5
369,-0.2548225
370,0.9614012
371,-0.5
372,-0.17516851
373,-0.013492763
374,-0.5
375,-0.18139523
376,-0.5
377,0.010427654
378,0.18858683
379,0.47583884
380,0.32306874
381,-0.5
382,-0.5
383,-0.06500161
384,0.4066398
385,0.17132902
386,1.0646527
387,-0.25316817
388,0.18055701
389,0.11001885
390,0.77479255
391,-0.5
392,-0.2333804
393,-0.5
394,0.1618104
395,0.056956053
396,0.09558195
397,-0.27168345
398,0.075773835
399,-0.019154131
400,-0.5
401,-0.011413395
402,1.4210746
403,-0.18963528
404,0.19149148
405,0.1378107
406,0.44177485
407,-0.2613767
408,-0.25254312
409,-0.26448137
410,-0.25776404
411,0.21583879
412,0.016679406
413,-0.1975855
414,-0.5
415,0.6410248
416,-0.5
417,0.82969165
418,-0.5
419,0.2021159
420,0.063557565
421,-0.074400425
422,-0.23151207
423,0.46935904
424,-0.35283387
425,0.36240017
426,0.28480136
427,-0.23793086
428,0.09933317
429,0.14531434
430,0.14505851
431,0.6951101
432,-0.1752325
433,1.0447859
434,-0.18517223
435,-0.5
436,-0.22866935
437,-0.23231989
438,0.35519487
439,-0.04607117
440,0.03323376
441,0.25547957
442,0.010891914
443,-0.5
444,-0.028171718
445,0.3862232
446,-0.018948495
447,-0.015241623
448,-0.2714437
449,-0.5
450,0.359748
451,-0.5
452,0.92373395
453,-0.075014174
454,-0.5
455,0.4816891
456,0.36250764
457,0.18171942
458,-0.5
459,0.40536523
460,0.83416545
461,-0.5
462,-0.17875177
463,-0.5
464,-0.0530563
465,0.015957117
466,0.20674062
467,0.014500499
468,0.24610531
469,-0.22515091
470,1.3016242
471,0.07959616
472,0.6743964
473,0.5431453
474,-0.5
475,0.20210385
476,-0.048071533
477,-0.25569758
478,-0.5
479,-0.1562295
480,-0.13327515
481,-0.5
482,0.50486946
483,1.0879284
484,-0.5
485,0.09995091
486,-0.23356956
487,-0.04599729
488,-0.13959199
489,-0.0065767467
490,-0.17716002
491,-0.5
492,-0.2900746
493,-0.13171092
494,-0.5
495,0.8677845
496,-0.5
497,0.06898546
498,0.40285122
499,-0.27611932
500,-0.5
501,-0.3049923
502,0.109855056
503,-0.16034141
504,-0.2550229
505,0.17136341
506,1.45791
507,0.08576429
508,0.6532284
509,-0.17136487
510,0.4882753
511,0.4499427
512,0.59454036
513,0.07547569
514,0.078333855
515,-0.23603016
516,-0.1674982
517,0.07461876
518,0.1123476
519,0.36562693
520,-0.20238662
521,0.63634
522,-0.1399642
523,-0.5
524,0.36471492
525,-0.5
526,-0.5
527,-0.5
528,-0.19056511
529,0.61658335
530,0.12980652
531,0.2681347
532,-0.5
533,0.7880986
534,0.5285394
535,0.27379328
536,0.54805315
537,-0.5
538,0.04129851
539,-0.2573933
540,0.008071423
541,-0.1703698
542,0.011823535
543,-0.5
544,0.13041353
545,-0.5
546,0.3931474
547,0.7985041
548,0.6405206
549,0.069242716
550,0.12320542
551,-0.37845373
552,-0.1851658
553,-0.1961712
554,0.83066225
555,-0.19443351
556,0.24748558
557,0.3089459
558,-0.18128777
559,-0.0339002
560,0.47085196
561,0.0009381771
562,-0.27974606
563,0.8575702
564,0.8830062
565,-0.5
566,0.08770275
567,0.40615135
568,-0.07068622
569,-0.5
570,0.26753795
571,-0.25255913
572,0.47815526
573,0.5335221
574,0.49798036
575,0.09144688
576,0.20623964
577,0.005417049
578,0.1458857
579,-0.18202323
580,0.8568405
581,-0.25598902
582,-0.5
583,0.24408174
584,0.6298032
585,-0.0014964044
586,0.9312562
587,-0.014907926
588,0.16511524
589,0.27565223
590,0.08078587
591,2.6995955
592,1.2309818
593,0.11967629
594,0.16668946
595,0.0772807
596,-0.20699495
597,0.70063543
598,0.18167925
599,1.0865781
600,-0.50908005
601,0.7825935
602,1.7750804
603,1.6591873
604,0.3612687
605,-0.5
606,-0.2143268
607,0.31478095
608,-0.30982098
609,-0.2557971
610,0.077375054
611,0.97067726
612,0.04453355
613,-0.14671117
614,0.20384997
615,-0.098171115
616,-0.5
617,0.024496675
618,0.13952327
619,0.6372793
620,0.51485157
621,-0.5
622,-0.2764588
623,-0.27007875
624,0.4335099
625,-0.17453328
626,-0.07498282
627,-0.2187418
628,-0.22688141
629,-0.2746478
630,-0.5
631,0.3455751
632,-0.22671238
633,-0.3070034
634,0.103176355
635,0.9352834
636,-0.5
637,0.3609839
638,0.31360966
639,-0.15502912
640,0.55078423
641,1.1554875
642,-0.5
643,0.6160809
644,0.5195867
645,1.2674181
646,0.67300975
647,-0.064064026
648,-0.5
649,0.23495358
650,0.5378653
651,-0.2377665
652,-0.22068709
653,0.015378833
654,0.29212296
655,-0.2380231
656,-0.53903776
657,-0.5
658,-0.5
659,0.73095214
660,-0.34621704
661,0.51541865
662,-0.21021599
663,0.0026536584
664,-0.5
665,0.57857776
666,-0.024217784
667,1.0728629
668,-0.1828267
669,-0.042306572
670,0.017672896
671,-0.20451319
672,0.13704568
673,1.0322915
674,0.09741938
675,-0.36634216
676,-0.17532921
677,1.1708357
678,-0.20319372
679,1.0637276
680,-0.04180947
681,-0.21158013
682,0.98951614
683,0.17765993
684,-0.21649152
685,-0.24385515
686,-0.23062769
687,0.43181425
688,0.580986
689,0.4742961
690,-0.027086824
691,-0.009598732
692,0.056077123
693,-0.5
694,-0.19175091
695,-0.5
696,0.6109245
697,1.0283959
698,0.8522545
699,1.3505216
700,-0.18898124
701,1.6224598
702,0.46132565
703,-0.30763406
704,-0.029530644
705,1.6813521
706,0.40494955
707,0.8621365
708,-0.5
709,0.9042016
710,0.12594116
711,0.35023308
712,-0.08823568
713,0.31442994
714,-0.18463022
715,0.18708163
716,0.18824041
717,0.0071204305
718,-0.5
719,-0.2574715
720,0.1754322
721,0.07255757
722,0.4822762
723,0.19157231
724,1.8009436
725,0.35511446
726,0.36975592
727,0.8542483
728,-0.23913378
729,0.4161824
730,0.57598805
731,-0.19354469
732,0.28766322
733,0.84002936
734,0.46133143
735,0.11365807
736,-0.19025308
737,0.8143085
738,0.07955003
739,0.19555932
740,1.4254345
741,0.93199015
742,1.7880379
743,1.0457408
744,0.09912896
745,0.2839275
746,0.31600934
747,0.51220584
748,-0.5
749,-0.23238173
750,-0.5
751,0.097426295
752,0.5417706
753,-0.24843168
754,-0.27628937
755,0.22635174
756,-0.36586857
757,-0.1999236
758,-0.24449563
759,0.11148614
760,-0.2358242
761,0.2602793
762,0.29284114
763,1.0655593
764,-0.5
765,-0.035634875
766,-0.17095748
767,-0.5
768,-0.1784235
769,0.31080276
770,-0.23706537
771,-0.055666625
772,0.81466365
773,0.09766185
774,0.103500664
775,2.6332126
776,0.8566946
777,0.039996445
778,-0.5
779,0.5231997
780,1.0397413
781,1.4484344
782,0.31626302
783,0.7798548
784,0.32034397
785,0.6009269
786,0.93812066
787,0.035612702
788,-0.15147933
789,0.04329884
790,0.7205713
791,-0.07556194
792,-0.5
793,-0.17729235
794,-0.5
795,-0.02457437
796,0.05232674
797,1.2159895
798,0.7919284
799,0.070171356
800,-0.019687802
801,-0.5
802,1.1565204
803,0.35044217
804,-0.5
805,0.5257863
806,0.73946714
807,1.5669177
808,-0.38874063
809,0.5168326
810,-0.06955251
811,0.19039989
812,0.05732107
813,1.0113552
814,-0.5
815,-0.5
816,0.47234
817,-0.5
818,0.70699406
819,1.3380158
820,-0.012680054
821,0.28061843
822,1.115562
823,1.2772899
824,-0.14974165
825,1.2653897
826,0.4874465
827,-0.18891278
828,-0.08240941
829,-0.5
830,-0.24687696
831,1.9363947
832,1.5318143
833,0.6444367
834,-0.26150483
835,0.082122386
836,-0.14781466
837,-0.16565102
838,-0.0017549694
839,0.5732565
840,-0.5
841,-0.2563963
842,1.0185697
843,0.8424921
844,0.07716936
845,1.3271089
846,0.8459742
847,-0.23517475
848,0.7716967
849,0.416695
850,0.67805815
851,-0.5
852,1.514096
853,-0.26383933
854,0.6450509
855,0.5872712
856,-0.5
857,0.75609183
858,-0.14520493
859,-0.5
860,0.980443
861,0.25484306
862,-0.10408461
863,0.68254197
864,2.0067139
865,1.2873648
866,1.1932554
867,0.55966985
868,0.6536617
869,0.0099339485
870,0.026187897
871,0.19011724
872,0.6680672
873,0.50487876
874,-0.15750393
875,1.1785245
876,0.20970917
877,-0.15440989
878,0.31517458
879,-0.29859248
880,0.34728956
881,0.7838557
882,-0.5
883,0.94503284
884,-0.23783785
885,-0.5
886,1.7110066
887,1.0029908
888,1.1700678
889,3.40801
890,0.84863913
891,0.6722801
892,-0.5
893,0.4148003
894,0.6311176
895,0.9906689
896,-0.5
897,0.46637893
898,1.1548814
899,1.325597
900,0.546764
901,0.9123336
902,0.07197535
903,1.0337756
904,1.1622452
905,-0.5
906,0.14645469
907,-0.0014795959
908,0.19408774
909,0.37031657
910,1.3458073
911,-0.23177257
912,0.13990438
913,-0.5
914,0.9268147
915,-0.1151523
916,0.030328989
917,1.0474981
918,0.6995195
919,-0.14851913
920,0.37132114
921,0.467952
922,1.744821
923,-0.5
924,0.3126709
925,0.08877665
926,0.659505
927,-0.5
928,-0.5
929,-0.11201748
930,0.31745064
931,0.15095448
932,0.7745689
933,1.6028432
934,-0.176649
935,0.15799004
936,-0.36582008
937,0.11953306
938,-0.5
939,0.5476271
940,-0.095264435
941,0.5532192
942,0.06464541
943,0.110946536
944,-0.15120268
945,0.70221543
946,-0.16567954
947,-0.5
948,0.37161982
949,-0.037550986
950,0.5872619
951,-0.21360773
952,0.27918035
953,0.9575244
954,0.31066793
955,0.04683894
956,-0.19630137
957,0.052101374
958,-0.18287134
959,-0.1812953
960,1.0171402
961,0.097708106
962,-0.31691653
963,0.36616838
964,0.12643003
965,0.12730885
966,0.12838423
967,0.88072
968,-0.35108176
969,-0.034968764
970,-0.5
971,-0.5
972,-0.5
973,0.76951766
974,0.22218752
975,0.4363252
976,0.3005824
977,0.76583457
978,-0.168336
979,-0.5
980,0.21547842
981,0.8283763
982,-0.0931806
983,1.405286
984,0.27564263
985,0.69786036
986,-0.011944383
987,0.53387034
988,-0.5
989,0.12143326
990,-0.2936061
991,1.2912573
992,-0.12325129
993,-0.25606912
994,-0.5
995,0.55399036
996,0.98879194
997,-0.28718868
998,-0.08956385
999,0.72518945
1000,1.3200264
1001,-0.27957043
1002,0.09535223
1003,0.07304084
1004,0.34255314
1005,0.21917367
1006,-0.22362846
1007,0.21365398
1008,-0.5
1009,-0.31256476
1010,-0.0866293
1011,1.1998255
1012,0.011404276
1013,0.13707983
1014,-0.20852154
1015,-0.1696477
1016,-0.33796126
1017,0.16183507
1018,-0.34844485
1019,-0.5
1020,-0.5
1021,-0.18713388
1022,-0.5
1023,0.07566172
1024,-0.19475478
1025,-0.1685811
1026,-0.5
1027,-0.060855657
1028,0.3741619
1029,0.2856791
1030,-0.4976639
1031,0.49464667
1032,0.44579893
1033,-0.26679653
1034,-0.5
1035,-0.005549133
1036,1.6608315
1037,0.12486625
1038,0.22789925
1039,-0.26564875
1040,0.35218132
1041,0.45030522
1042,0.5958909
1043,-0.5
1044,1.1102519
1045,0.016390264
1046,0.81462026
1047,0.08260214
1048,-0.069557786
1049,-0.13189155
1050,-0.15298072
1051,0.5167289
1052,-0.111445546
1053,0.8208544
1054,0.633095
1055,-0.18358356
1056,0.38101804
1057,0.21077198
1058,0.25137514
1059,-0.22194558
1060,0.04402733
1061,-0.5
1062,2.0624352
1063,0.4237798
1064,2.1764202
1065,0.538779
1066,0.5400386
1067,-0.040247113
1068,0.41338634
1069,0.08616829
1070,0.20173973
1071,-0.16083258
1072,0.12574804
1073,1.0478809
1074,0.1943677
1075,0.8697548
1076,0.19324583
1077,-0.17753774
1078,0.022578359
1079,0.3781305
1080,1.2228525
1081,-0.5
1082,0.10448873
1083,-0.24579805
1084,0.042391896
1085,0.4086057
1086,1.0841733
1087,0.1980496
1088,0.31472027
1089,-0.22444311
1090,-0.04168853
1091,-0.5
1092,0.15937841
1093,0.60328114
1094,0.08876127
1095,-0.25625855
1096,-0.19312304
1097,-0.021246105
1098,0.15381575
1099,-0.5
1100,1.5195777
1101,0.2649997
1102,-0.1661028
1103,0.11299789
1104,0.18702483
1105,-0.5
1106,-0.5
1107,-0.5
1108,0.58097875
1109,0.101520896
1110,0.8313477
1111,-0.20603958
1112,-0.16459769
1113,2.2590773
1114,-0.1042999
1115,0.09374946
1116,-0.38425016
1117,0.10572708
1118,0.71751904
1119,0.51998234
1120,0.60731626
1121,0.0692265
1122,1.6841979
1123,-0.5
1124,0.22834796
1125,-0.26399726
1126,0.3205595
1127,0.90581405
1128,0.12845486
1129,1.7392039
1130,0.04961908
1131,1.018622
1132,-0.14121875
1133,-0.19802064
1134,0.5631883
1135,0.8808739
1136,-0.045129627
1137,-0.5
1138,1.8213353
1139,0.12516081
1140,-0.2803513
1141,0.4364202
1142,0.115043044
1143,0.60059166
1144,0.562824
1145,-0.0512802
1146,0.1435852
1147,0.012957931
1148,0.052840114
1149,0.8480067
1150,0.48622715
1151,0.38684583
1152,0.16043341
1153,0.1729148
1154,0.4688571
1155,-0.19580698
1156,0.25660986
1157,0.7702358
1158,-0.5
1159,0.084498465
1160,0.86479783
1161,0.52820027
1162,0.83064663
1163,0.84022
1164,-0.2245101
1165,0.08806014
1166,0.7556757
1167,0.32488942
1168,0.24434888
1169,0.3043331
1170,0.10329223
1171,0.30997044
1172,0.29200917
1173,0.36006194
1174,2.5497878
1175,-0.08549017
1176,0.2882589
1177,-0.25349373
1178,0.82759154
1179,-0.14394674
1180,0.48798084
1181,-0.2194292
1182,0.11445755
1183,-0.35546866
1184,1.1460562
1185,0.12978244
1186,0.12839627
1187,-0.014354229
1188,-0.24778408
1189,0.6137538
1190,1.7980615
1191,0.35548532
1192,0.15522897
1193,-0.14701748
1194,0.28873867
1195,0.19087523
1196,0.59344053
1197,0.72928333
1198,-0.19741774
1199,0.37902707
1200,0.65819967
1201,0.4595614
1202,1.8404598
1203,-0.0005865991
1204,1.0640155
1205,1.4264776
1206,0.041182637
1207,1.3283148
1208,0.54151225
1209,1.9867196
1210,0.49048656
1211,-0.18208465
1212,1.1738669
1213,0.54098666
1214,-0.21187225
1215,0.07605636
1216,0.36556822
1217,0.08736998
1218,-0.28055602
1219,0.16036433
1220,-0.15598458
1221,-0.16683045
1222,0.085627615
1223,0.72319734
1224,0.010171711
1225,1.2026429
1226,0.21100163
1227,1.6235108
1228,1.7588518
1229,1.4920076
1230,0.11730784
1231,0.35243595
1232,-0.20266455
1233,-0.5
1234,0.5203774
1235,0.6550354
1236,0.16702622
1237,0.9422587
1238,-0.15289384
1239,-0.032136142
1240,0.0887354
1241,0.44696248
1242,3.9504075
1243,1.5211365
1244,1.3404567
1245,0.11243117
1246,-0.17972517
1247,-0.5
1248,0.16470021
1249,1.2231872
1250,0.13563108
1251,-0.27096334
1252,0.5443888
1253,-0.16422215
1254,0.9114753
1255,0.08038664
1256,1.0833181
1257,2.1931884
1258,0.09992957
1259,1.153369
1260,0.45239663
1261,0.9557004
1262,-0.5
1263,-0.10042554
1264,-0.13224888
1265,0.44855607
1266,0.27524006
1267,0.6793072
1268,0.50622296
1269,-0.5
1270,-0.24024758
1271,0.9550959
1272,1.8488617
1273,0.21167004
1274,-0.15570277
1275,1.1286707
1276,-0.5
1277,0.23186624
1278,-0.21268192
1279,1.6354249
1280,0.31586444
1281,-0.1382032
1282,1.0928487
1283,0.43280613
1284,-0.006507933
1285,0.40630114
1286,-0.2657457
1287,-0.19957191
1288,-0.20829612
1289,0.39338195
1290,0.6789535
1291,-0.1484124
1292,0.6484591
1293,0.83823895
1294,0.12402022
1295,2.4569654
1296,0.937871
1297,0.3998766
1298,-0.18084612
1299,2.1446354
1300,0.007744074
1301,1.0285935
1302,0.060690284
1303,0.091156006
1304,0.76861644
1305,2.2904248
1306,0.65009046
1307,0.29353386
1308,-0.5
1309,1.1567292
1310,-0.5
1311,0.16747534
1312,0.8608736
1313,0.32398087
1314,-0.5
1315,0.30526125
1316,1.1656888
1317,-0.5
1318,2.1189609
1319,1.2076063
1320,-0.34013683
1321,1.4858694
1322,0.37342316
1323,-0.14590588
1324,2.841502
1325,0.75395954
1326,0.06536019
1327,0.01885879
1328,0.27235627
1329,0.062106967
1330,0.14889205
1331,-0.10378957
1332,-0.30465856
1333,-0.40916023
1334,-0.5
1335,-0.5
1336,-0.12362474
1337,-0.22351599
1338,0.9894353
1339,0.96784675
1340,0.033022165
1341,0.05532199
1342,-0.21069556
1343,-0.5
1344,-0.24698171
1345,0.46689844
1346,0.72093785
1347,0.4971943
1348,0.13663769
1349,-0.4126417
1350,1.0813571
1351,-0.5
1352,1.2191238
1353,-0.19979677
1354,-0.11097556
1355,0.13322055
1356,0.79739225
1357,-0.033356756
1358,-0.1738165
1359,1.1455778
1360,0.3874129
1361,0.24106872
1362,0.2304678
1363,0.45550275
1364,0.31674355
1365,0.38252693
1366,0.5602578
1367,0.80807817
1368,1.2931387
1369,0.76251435
1370,-0.12505737
1371,0.57483745
1372,-0.0014691949
1373,-0.024487555
1374,0.21790898
1375,-0.23548907
1376,0.049970448
1377,-0.5
1378,1.4910212
1379,1.322814
1380,-0.5
1381,1.7049818
1382,-0.008336782
1383,0.77675056
1384,0.39596933
1385,0.5265218
1386,0.5532398
1387,1.1680688
1388,1.1072555
1389,0.13819563
1390,0.16380495
1391,0.04491532
1392,0.008819878
1393,-0.17856425
1394,1.2139221
1395,-0.17402536
1396,-0.5
1397,1.7452246
1398,0.72585034
1399,0.9865906
1400,0.14463174
1401,0.3687533
1402,-0.5
1403,0.77244437
1404,-0.5
1405,-0.24691883
1406,0.9960915
1407,0.08824706
1408,0.38692588
1409,-0.2929879
1410,0.14871573
1411,0.78047085
1412,-0.13078395
1413,0.14563155
1414,2.5252986
1415,2.0823953
1416,0.3610711
1417,-0.11969644
1418,-0.19534683
1419,2.0336332
1420,-0.5
1421,0.5132414
1422,-0.5
1423,-0.5
1424,0.79939306
1425,0.12721872
1426,1.5943019
1427,1.3018105
1428,-0.5
1429,0.07910055
1430,0.009782255
1431,0.09553969
1432,1.1169779
1433,0.13814366
1434,-0.033144116
1435,0.26054054
1436,0.4161532
1437,0.65570295
1438,0.02523309
1439,-0.12236565
1440,0.46325892
1441,-0.022254944
1442,-0.5
1443,0.14902627
1444,2.2114482
1445,-0.5
1446,-0.27694997
1447,2.1914206
1448,0.3121943
1449,-0.5
1450,-0.23882335
1451,2.558482
1452,0.731588
1453,0.53439987
1454,0.036301255
1455,0.02718532
1456,0.40903354
1457,0.25370473
1458,0.06909174
1459,0.12115425
1460,0.2330963
1461,1.2079076
1462,-0.25853834
1463,0.10454911
1464,-0.21491423
1465,1.4352505
1466,0.5991322
1467,2.0453486
1468,0.6755656
1469,0.24365687
1470,0.39690155
1471,0.1547625
1472,-0.3266055
1473,0.48206365
1474,1.7298365
1475,-0.17196694
1476,0.037751198
1477,1.2029005
1478,1.4987904
1479,0.0249933
1480,-0.5
1481,-0.20492902
1482,0.31911975
1483,-0.15522376
1484,0.65196705
1485,-0.39865145
1486,0.77224696
1487,0.2742126
1488,0.25632316
1489,-0.16964445
1490,-0.25530902
1491,0.72140574
1492,0.84510624
1493,-0.068704724
1494,-0.06789413
1495,0.46977252
1496,0.29437542
1497,-0.19432718
1498,2.9863079
1499,0.07891393
1500,-0.5
1501,1.163669
1502,-0.15479136
1503,2.687678
1504,0.2903638
1505,-0.0028498173
1506,1.7008402
1507,0.004894376
1508,0.7243732
1509,0.07693243
1510,0.6959126
1511,-0.039928198
1512,0.24726927
1513,0.32420313
1514,0.13816988
1515,-0.5
1516,0.64663017
1517,0.6144724
1518,2.460027
1519,-0.5
1520,-0.5
1521,0.48410487
1522,0.6761253
1523,1.2197436
1524,-0.33919412
1525,-0.5
1526,0.41363317
1527,0.017535567
1528,1.0630774
1529,0.3655038
1530,0.44458985
1531,1.2070087
1532,0.10897815
1533,0.07673657
1534,-0.5
1535,0.5425488
1536,-0.28186226
1537,-0.5
1538,-0.19016448
1539,-0.5
1540,1.7282822
1541,-0.27419442
1542,0.10933888
1543,1.0791996
1544,-0.005773157
1545,-0.5
1546,0.8683771
1547,0.6679208
1548,-0.0788973
1549,0.3737151
1550,-0.18352461
1551,2.2853506
1552,0.7626529
1553,0.014852643
1554,-0.5
1555,1.3183804
1556,-0.1369215
1557,0.9790176
1558,1.9008851
1559,0.80047035
1560,-0.27597284
1561,-0.033728212
1562,0.2537809
1563,-0.24344006
1564,0.63906765
1565,-0.5
1566,-0.20215529
1567,0.15788329
1568,1.2783929
1569,0.39900637
1570,-0.5
1571,0.067199945
1572,0.0356915
1573,0.079877496
1574,0.18175101
1575,0.25409365
1576,2.0374994
1577,2.5305095
1578,0.60979414
1579,1.2923932
1580,2.3603578
1581,0.55080605
1582,-0.058231354
1583,1.1145924
1584,0.8850993
1585,-0.38096815
1586,0.5441749
1587,-0.5
1588,-0.5
1589,0.0112499595
1590,0.045782685
1591,0.43601227
1592,0.99954534
1593,-0.04314083
1594,0.38477242
1595,0.2843656
1596,-0.50277966
1597,0.13363814
1598,-0.26836577
1599,2.855877
1600,0.7110822
1601,1.9326127
1602,0.5315043
1603,0.4939763
1604,-0.007270038
1605,0.15583515
1606,0.40386194
1607,-0.27336875
1608,1.1704607
1609,1.8606162
1610,-0.5
1611,0.11201489
1612,0.53118753
1613,1.6905861
1614,0.067587435
1615,2.967528
1616,-0.12683499
1617,-0.5
1618,-0.5
1619,0.56608295
1620,0.1991725
1621,-0.14422354
1622,0.096126914
1623,1.0115443
1624,0.38692117
1625,0.5045891
1626,-0.2526862
1627,0.44184995
1628,1.6701171
1629,0.9092674
1630,0.84648895
1631,0.77290916
1632,-0.17016953
1633,0.32014942
1634,-0.2652603
1635,-0.031060845
1636,-0.24317122
1637,0.2809775
1638,0.9313071
